id: q3-rate70, starting consumer #0
id: q3-rate70, starting consumer #0, channel #0
id: q3-rate70, starting consumer #1
id: q3-rate70, starting consumer #1, channel #0
id: q3-rate70, starting consumer #2
id: q3-rate70, starting consumer #2, channel #0
id: q3-rate70, starting consumer #3
id: q3-rate70, starting consumer #3, channel #0
id: q3-rate70, starting consumer #4
id: q3-rate70, starting consumer #4, channel #0
id: q3-rate70, starting consumer #5
id: q3-rate70, starting consumer #5, channel #0
id: q3-rate70, starting consumer #6
id: q3-rate70, starting consumer #6, channel #0
id: q3-rate70, starting consumer #7
id: q3-rate70, starting consumer #7, channel #0
id: q3-rate70, starting producer #0
id: q3-rate70, starting producer #0, channel #0
id: q3-rate70, starting producer #1
id: q3-rate70, starting producer #1, channel #0
id: q3-rate70, starting producer #2
id: q3-rate70, starting producer #2, channel #0
id: q3-rate70, starting producer #3
id: q3-rate70, starting producer #3, channel #0
id: q3-rate70, starting producer #4
id: q3-rate70, starting producer #4, channel #0
id: q3-rate70, starting producer #5
id: q3-rate70, starting producer #5, channel #0
id: q3-rate70, starting producer #6
id: q3-rate70, starting producer #6, channel #0
id: q3-rate70, starting producer #7
id: q3-rate70, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/17 07:20:00  25660 msg/s  24275 msg/s      0 msg/s  23965 msg/s 124/2412/8698/47065/64596/70126 µs 184/2521/7458/34104/70351/72690 µs
2026/07/17 07:20:01  43055 msg/s  44411 msg/s      0 msg/s  44736 msg/s 137/5614/23634/49942/70429/89222 µs 341/5232/30476/54570/76847/91224 µs
2026/07/17 07:20:02  34159 msg/s  34174 msg/s      0 msg/s  34167 msg/s 141/585/803/1222/2257/4709 µs 291/868/1092/1761/3183/6616 µs
2026/07/17 07:20:03  34194 msg/s  34166 msg/s      0 msg/s  34176 msg/s 138/555/771/1231/2187/4060 µs 305/846/1108/1776/2450/4147 µs
2026/07/17 07:20:04  34156 msg/s  34184 msg/s      0 msg/s  34173 msg/s 134/584/837/1752/3974/27190 µs 286/882/1190/2228/4418/27095 µs
2026/07/17 07:20:05  34184 msg/s  34179 msg/s      0 msg/s  34182 msg/s 129/541/758/1318/2096/5051 µs 251/840/1069/1740/3323/6179 µs
2026/07/17 07:20:06  34185 msg/s  34202 msg/s      0 msg/s  34196 msg/s 125/454/609/902/1298/2410 µs 267/733/887/1210/1761/3765 µs
2026/07/17 07:20:07  34166 msg/s  34141 msg/s      0 msg/s  34150 msg/s 142/546/722/1195/3017/5460 µs 250/832/1036/1823/3278/6670 µs
2026/07/17 07:20:08  34149 msg/s  34168 msg/s      0 msg/s  34161 msg/s 120/645/817/1128/2083/7314 µs 285/883/1034/1637/2513/9649 µs
2026/07/17 07:20:09  34187 msg/s  34158 msg/s      0 msg/s  34172 msg/s 123/509/674/1007/1750/3629 µs 282/781/952/1531/2328/5117 µs
2026/07/17 07:20:10  34208 msg/s  34207 msg/s      0 msg/s  34193 msg/s 134/679/818/1138/2083/6791 µs 320/900/1038/1781/3094/5703 µs
2026/07/17 07:20:11  34186 msg/s  34182 msg/s      0 msg/s  34201 msg/s 127/693/889/1254/1824/3743 µs 298/968/1212/1885/2446/3737 µs
2026/07/17 07:20:12  34151 msg/s  34158 msg/s      0 msg/s  34150 msg/s 126/659/830/1265/1982/2918 µs 279/912/1105/1730/2653/5476 µs
2026/07/17 07:20:13  34183 msg/s  34213 msg/s      0 msg/s  34205 msg/s 118/654/824/1082/1495/4266 µs 284/910/1083/1752/2250/5943 µs
2026/07/17 07:20:14  34173 msg/s  34164 msg/s      0 msg/s  34164 msg/s 112/478/640/894/1333/3850 µs 256/744/891/1102/1770/5680 µs
2026/07/17 07:20:15  34188 msg/s  34170 msg/s      0 msg/s  34179 msg/s 123/519/688/964/1707/4127 µs 248/795/947/1280/1886/5073 µs
2026/07/17 07:20:16  34162 msg/s  34167 msg/s      0 msg/s  34160 msg/s 121/506/708/1007/3231/8072 µs 282/769/954/1571/2570/6950 µs
2026/07/17 07:20:17  34152 msg/s  34147 msg/s      0 msg/s  34146 msg/s 127/491/667/978/2593/6175 µs 313/746/916/1419/2416/7821 µs
2026/07/17 07:20:18  34160 msg/s  34157 msg/s      0 msg/s  34162 msg/s 140/567/793/1192/2291/4606 µs 344/857/1074/1664/2313/5933 µs
2026/07/17 07:20:19  34182 msg/s  34207 msg/s      0 msg/s  34204 msg/s 130/464/648/991/1952/6205 µs 244/723/893/1466/2469/6564 µs
2026/07/17 07:20:20  34161 msg/s  34158 msg/s      0 msg/s  34152 msg/s 134/508/746/16322/28924/35246 µs 278/764/990/4707/31819/56155 µs
2026/07/17 07:20:21  34181 msg/s  34194 msg/s      0 msg/s  34190 msg/s 141/579/747/953/1381/3122 µs 269/817/944/1261/2123/6840 µs
2026/07/17 07:20:22  34158 msg/s  34147 msg/s      0 msg/s  34153 msg/s 132/543/718/991/1757/4927 µs 286/806/948/1441/2466/4860 µs
2026/07/17 07:20:23  34204 msg/s  34182 msg/s      0 msg/s  34189 msg/s 127/593/764/993/1225/4564 µs 307/846/981/1365/1980/5436 µs
2026/07/17 07:20:24  34158 msg/s  34152 msg/s      0 msg/s  34151 msg/s 121/610/791/1039/1402/3340 µs 299/864/1009/1459/1943/2663 µs
2026/07/17 07:20:25  34148 msg/s  34170 msg/s      0 msg/s  34174 msg/s 119/556/738/1160/1784/4640 µs 318/849/1081/1694/2254/3118 µs
2026/07/17 07:20:26  34192 msg/s  34186 msg/s      0 msg/s  34177 msg/s 142/667/842/1222/1681/3396 µs 314/946/1174/1835/2171/6191 µs
2026/07/17 07:20:27  34203 msg/s  34193 msg/s      0 msg/s  34190 msg/s 149/721/927/1370/1841/3569 µs 344/995/1280/1944/2703/5629 µs
2026/07/17 07:20:28  34153 msg/s  34144 msg/s      0 msg/s  34151 msg/s 141/717/931/1377/2038/4588 µs 318/993/1296/1899/2700/4792 µs
2026/07/17 07:20:29  34184 msg/s  34208 msg/s      0 msg/s  34204 msg/s 134/634/824/1254/2232/4593 µs 308/944/1189/1876/2768/5519 µs
2026/07/17 07:20:30  34164 msg/s  34159 msg/s      0 msg/s  34155 msg/s 152/678/853/1102/1532/2304 µs 321/943/1122/1660/2091/4092 µs
2026/07/17 07:20:31  34145 msg/s  34161 msg/s      0 msg/s  34165 msg/s 120/771/994/1437/2061/3796 µs 314/1080/1420/2084/2984/5163 µs
2026/07/17 07:20:32  34180 msg/s  34151 msg/s      0 msg/s  34146 msg/s 135/532/714/1055/2014/6256 µs 283/807/973/1447/2358/5256 µs
2026/07/17 07:20:33  34142 msg/s  34161 msg/s      0 msg/s  34162 msg/s 128/673/867/1119/1576/2224 µs 294/927/1112/1800/2268/3097 µs
2026/07/17 07:20:34  34187 msg/s  34185 msg/s      0 msg/s  34189 msg/s 137/623/826/1259/2051/3558 µs 230/887/1126/1772/2457/4542 µs
2026/07/17 07:20:35  34170 msg/s  34153 msg/s      0 msg/s  34152 msg/s 128/558/755/1177/4053/27580 µs 316/804/984/1875/4160/35342 µs
2026/07/17 07:20:36  34168 msg/s  34174 msg/s      0 msg/s  34180 msg/s 141/626/819/1201/1845/5475 µs 316/888/1053/1717/2414/4570 µs
2026/07/17 07:20:37  34189 msg/s  34204 msg/s      0 msg/s  34212 msg/s 133/643/844/1160/1521/1922 µs 361/930/1119/1771/2239/3016 µs
2026/07/17 07:20:38  34156 msg/s  34171 msg/s      0 msg/s  34154 msg/s 128/764/951/1396/1920/2868 µs 233/1026/1386/2030/2494/3315 µs
2026/07/17 07:20:39  34164 msg/s  34131 msg/s      0 msg/s  34152 msg/s 159/653/833/1199/2691/6142 µs 344/907/1091/1908/3794/7687 µs
