Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时19分59秒   999    101058   17.00    6.00    0.00    0.00   23.00     0    656.00      0.00 2672308  120032   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分00秒   999    101058  229.00   77.00    0.00    0.00  306.00     0  48711.00      0.00 2733384  162684   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分01秒   999    101058  273.00  105.00    0.00    0.00  378.00     0  36495.00      0.00 2726504  156596   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分02秒   999    101058  268.00  105.00    0.00    0.00  373.00     0   7760.00      0.00 2722948  154804   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分03秒   999    101058  259.00  115.00    0.00    0.00  374.00     0   4966.00      0.00 2722292  156532   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分04秒   999    101058  254.00  116.00    0.00    0.00  370.00     0   3933.00      0.00 2723680  156584   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分05秒   999    101058  252.00  119.00    0.00    0.00  371.00     0   2965.00      0.00 2722800  156368   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分06秒   999    101058  245.00  124.00    0.00    0.00  369.00     0   1941.00      0.00 2721244  155756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分07秒   999    101058  255.00  115.00    0.00    0.00  370.00     0   2516.00      0.00 2721900  156376   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分08秒   999    101058  253.00  114.00    0.00    0.00  367.00     0   2534.00      0.00 2721148  156312   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分09秒   999    101058  258.00  109.00    0.00    0.00  367.00     0   1741.00      0.00 2721420  155680   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分10秒   999    101058  264.00  104.00    0.00    0.00  368.00     0   1701.00      0.00 2720588  155092   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分11秒   999    101058  262.00  114.00    0.00    0.00  376.00     0   2380.00      0.00 2718616  155200   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分12秒   999    101058  264.00  104.00    0.00    0.00  368.00     0   1348.00      0.00 2717512  155024   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分13秒   999    101058  260.00  110.00    0.00    0.00  370.00     0   1999.00      0.00 2717464  154976   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分14秒   999    101058  255.00  112.00    0.00    0.00  367.00     0    998.00      0.00 2718488  155800   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时20分15秒   999    101058  252.00  115.00    0.00    0.00  367.00     0   1655.00      0.00 2719000  156284   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
