4         Threads
25        Connections per thread
180       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets        12514.03          ---          ---         0.72738         0.71100         0.75100         1.42300         1.47900     13025.37 
Gets       125137.84    125137.84         0.00         0.72619         0.71100         0.75100         1.42300         1.47900    129640.01 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals     137651.88    125137.84         0.00         0.72630         0.71100         0.75100         1.42300         1.47900    142665.38 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.111        0.000
SET       0.687        5.000
SET       0.695       10.000
SET       0.695       15.000
SET       0.695       20.000
SET       0.703       25.000
SET       0.703       30.000
SET       0.703       35.000
SET       0.711       40.000
SET       0.711       45.000
SET       0.711       50.000
SET       0.711       52.500
SET       0.711       55.000
SET       0.719       57.500
SET       0.719       60.000
SET       0.719       62.500
SET       0.719       65.000
SET       0.719       67.500
SET       0.719       70.000
SET       0.727       72.500
SET       0.727       75.000
SET       0.727       76.250
SET       0.727       77.500
SET       0.727       78.750
SET       0.727       80.000
SET       0.727       81.250
SET       0.727       82.500
SET       0.727       83.750
SET       0.735       85.000
SET       0.735       86.250
SET       0.735       87.500
SET       0.735       88.125
SET       0.735       88.750
SET       0.735       89.375
SET       0.735       90.000
SET       0.735       90.625
SET       0.735       91.250
SET       0.743       91.875
SET       0.743       92.500
SET       0.743       93.125
SET       0.743       93.750
SET       0.743       94.062
SET       0.743       94.375
SET       0.751       94.688
SET       0.751       95.000
SET       0.751       95.312
SET       0.759       95.625
SET       0.767       95.938
SET       0.775       96.250
SET       0.791       96.562
SET       0.823       96.875
SET       0.831       97.031
SET       0.839       97.188
SET       0.855       97.344
SET       0.943       97.500
SET       1.047       97.656
SET       1.367       97.812
SET       1.383       97.969
SET       1.391       98.125
SET       1.399       98.281
SET       1.399       98.438
SET       1.407       98.516
SET       1.407       98.594
SET       1.415       98.672
SET       1.415       98.750
SET       1.415       98.828
SET       1.423       98.906
SET       1.423       98.984
SET       1.423       99.062
SET       1.431       99.141
SET       1.431       99.219
SET       1.439       99.258
SET       1.439       99.297
SET       1.439       99.336
SET       1.439       99.375
SET       1.439       99.414
SET       1.447       99.453
SET       1.447       99.492
SET       1.447       99.531
SET       1.447       99.570
SET       1.455       99.609
SET       1.455       99.629
SET       1.455       99.648
SET       1.455       99.668
SET       1.455       99.688
SET       1.463       99.707
SET       1.463       99.727
SET       1.463       99.746
SET       1.463       99.766
SET       1.463       99.785
SET       1.471       99.805
SET       1.471       99.814
SET       1.471       99.824
SET       1.471       99.834
SET       1.471       99.844
SET       1.471       99.854
SET       1.471       99.863
SET       1.479       99.873
SET       1.479       99.883
SET       1.479       99.893
SET       1.479       99.902
SET       1.479       99.907
SET       1.487       99.912
SET       1.487       99.917
SET       1.487       99.922
SET       1.487       99.927
SET       1.487       99.932
SET       1.495       99.937
SET       1.495       99.941
SET       1.503       99.946
SET       1.503       99.951
SET       1.511       99.954
SET       1.511       99.956
SET       1.511       99.958
SET       1.519       99.961
SET       1.519       99.963
SET       1.527       99.966
SET       1.527       99.968
SET       1.535       99.971
SET       1.535       99.973
SET       1.543       99.976
SET       1.543       99.977
SET       1.543       99.978
SET       1.543       99.979
SET       1.551       99.980
SET       1.551       99.982
SET       1.551       99.983
SET       1.559       99.984
SET       1.559       99.985
SET       1.567       99.987
SET       1.567       99.988
SET       1.567       99.988
SET       1.575       99.989
SET       1.575       99.990
SET       1.575       99.990
SET       1.583       99.991
SET       1.583       99.991
SET       1.591       99.992
SET       1.591       99.993
SET       1.599       99.993
SET       1.607       99.994
SET       1.607       99.994
SET       1.615       99.995
SET       1.623       99.995
SET       1.639       99.995
SET       1.647       99.995
SET       1.663       99.996
SET       1.687       99.996
SET       1.711       99.996
SET       1.727       99.997
SET       1.783       99.997
SET       1.871       99.997
SET       1.919       99.997
SET       1.935       99.997
SET       1.967       99.998
SET       2.079       99.998
SET       2.079       99.998
SET       2.127       99.998
SET       2.143       99.998
SET       2.159       99.998
SET       2.191       99.998
SET       2.207       99.999
SET       2.239       99.999
SET       2.255       99.999
SET       2.495       99.999
SET       2.607       99.999
SET       2.815       99.999
SET       2.879       99.999
SET       3.087       99.999
SET       3.599       99.999
SET       4.575       99.999
SET       4.671       99.999
SET       4.703       99.999
SET       4.895       99.999
SET       4.959       99.999
SET       5.055       99.999
SET       5.055       99.999
SET       5.087      100.000
SET       5.119      100.000
SET       5.119      100.000
SET       5.215      100.000
SET       5.215      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.247      100.000
SET       5.535      100.000
SET       5.535      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.599      100.000
SET       5.631      100.000
SET       5.631      100.000
SET       5.631      100.000
SET       5.631      100.000
SET       5.631      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.727      100.000
SET       5.823      100.000
SET       5.823      100.000
---
GET       0.095        0.000
GET       0.687        5.000
GET       0.695       10.000
GET       0.695       15.000
GET       0.695       20.000
GET       0.703       25.000
GET       0.703       30.000
GET       0.703       35.000
GET       0.711       40.000
GET       0.711       45.000
GET       0.711       50.000
GET       0.711       52.500
GET       0.711       55.000
GET       0.719       57.500
GET       0.719       60.000
GET       0.719       62.500
GET       0.719       65.000
GET       0.719       67.500
GET       0.719       70.000
GET       0.727       72.500
GET       0.727       75.000
GET       0.727       76.250
GET       0.727       77.500
GET       0.727       78.750
GET       0.727       80.000
GET       0.727       81.250
GET       0.727       82.500
