Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分42秒   999    105256    3.00    1.00    0.00    0.00    4.00     2     87.00      0.00 2672356  115056   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分43秒   999    105256   63.00   14.00    0.00    0.00   77.00     2    208.00      0.00 2673380  115348   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分44秒   999    105256   44.00   13.00    0.00    0.00   57.00     2      0.00      0.00 2672356  115132   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分45秒   999    105256   44.00   11.00    0.00    0.00   55.00     2      0.00      0.00 2672356  115132   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分46秒   999    105256   45.00   11.00    0.00    0.00   56.00     2      0.00      0.00 2672356  115132   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分47秒   999    105256   45.00   12.00    0.00    0.00   57.00     2    112.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分48秒   999    105256   44.00   11.00    0.00    0.00   55.00     2      0.00      0.00 2672612  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分49秒   999    105256   45.00   11.00    0.00    0.00   56.00     2     29.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分50秒   999    105256   43.00   13.00    0.00    0.00   56.00     2      6.00      0.00 2672612  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分51秒   999    105256   41.00   14.00    0.00    0.00   55.00     2     10.00      0.00 2672612  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分52秒   999    105256   43.00   14.00    0.00    0.00   57.00     2     51.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分53秒   999    105256   42.00   13.00    0.00    0.00   55.00     2     17.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分54秒   999    105256   44.00   12.00    0.00    0.00   56.00     2     35.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分55秒   999    105256   45.00   11.00    0.00    0.00   56.00     2     22.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分56秒   999    105256   40.00   16.00    0.00    0.00   56.00     2     46.00      0.00 2673124  115124   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分57秒   999    105256   41.00   15.00    0.00    0.00   56.00     2     65.00      0.00 2673124  115252   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时08分58秒   999    105256   44.00   12.00    0.00    0.00   56.00     2      0.00      0.00 2673124  115252   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
