Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分10秒   999     83722    3.00    1.00    0.00    0.00    4.00     0     93.00      0.00 2673664  120788   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分11秒   999     83722  209.00   75.00    0.00    0.00  284.00     0  30377.00      0.00 2719220  155496   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分12秒   999     83722  214.00  113.00    0.00    0.00  327.00     0  12532.00      0.00 2719144  154728   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分13秒   999     83722  211.00  113.00    0.00    0.00  324.00     0   6602.00      0.00 2718392  154412   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分14秒   999     83722  220.00  101.00    0.00    0.00  321.00     0   5927.00      0.00 2719320  154960   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分15秒   999     83722  221.00   94.00    0.00    0.00  315.00     0   4052.00      0.00 2718808  155096   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分16秒   999     83722  203.00  115.00    0.00    0.00  318.00     0   4860.00      0.00 2720856  156528   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分17秒   999     83722  205.00  113.00    0.00    0.00  318.00     0   3712.00      0.00 2718716  155592   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分18秒   999     83722  221.00   91.00    0.00    0.00  312.00     0   2394.00      0.00 2718108  155236   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分19秒   999     83722  214.00   95.00    0.00    0.00  309.00     0   2580.00      0.00 2720156  156252   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分20秒   999     83722  214.00  100.00    0.00    0.00  314.00     0   2687.00      0.00 2718768  156028   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分21秒   999     83722  214.00   98.00    0.00    0.00  312.00     0   2078.00      0.00 2719136  156544   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分22秒   999     83722  221.00   94.00    0.00    0.00  315.00     0   1852.00      0.00 2719648  156576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分23秒   999     83722  213.00  108.00    0.00    0.00  321.00     0   2300.00      0.00 2719648  157112   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分24秒   999     83722  217.00   99.00    0.00    0.00  316.00     0   2003.00      0.00 2720672  157444   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分25秒   999     83722  214.00  101.00    0.00    0.00  315.00     0   1673.00      0.00 2718992  156940   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时25分26秒   999     83722  217.00   97.00    0.00    0.00  314.00     0   1922.00      0.00 2719504  156780   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
