Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分40秒   999    118603   29.00   10.00    0.00    0.00   39.00     1   1721.00      0.00 2676444  121428   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分41秒   999    118603  265.00   90.00    0.00    0.00  355.00     1  66966.00      0.00 2739972  174496   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分42秒   999    118603  278.00  102.00    0.00    0.00  380.00     1  49908.00      0.00 2734608  169492   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分43秒   999    118603  274.00  104.00    0.00    0.00  378.00     1   6821.00      0.00 2732772  167712   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分44秒   999    118603  261.00  117.00    0.00    0.00  378.00     1   5004.00      0.00 2734244  169264   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分45秒   999    118603  268.00  107.00    0.00    0.00  375.00     1   4557.00      0.00 2733524  168628   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分46秒   999    118603  271.00  108.00    0.00    0.00  379.00     1   3322.00      0.00 2732568  167420   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分47秒   999    118603  280.00   98.00    0.00    0.00  378.00     1   2911.00      0.00 2732200  167396   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分48秒   999    118603  275.00  103.00    0.00    0.00  378.00     1    892.00      0.00 2730520  167888   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分49秒   999    118603  277.00  100.00    0.00    0.00  377.00     1   1309.00      0.00 2730664  167800   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分50秒   999    118603  268.00  112.00    0.00    0.00  380.00     1   1452.00      0.00 2730296  168128   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分51秒   999    118603  267.00  111.00    0.00    0.00  378.00     1   1259.00      0.00 2730072  167052   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分52秒   999    118603  277.00  101.00    0.00    0.00  378.00     1   1701.00      0.00 2727000  166820   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分53秒   999    118603  271.00  109.00    0.00    0.00  380.00     1   1120.00      0.00 2726408  165276   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分54秒   999    118603  277.00  100.00    0.00    0.00  377.00     1   1320.00      0.00 2727944  166400   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分55秒   999    118603  267.00  111.00    0.00    0.00  378.00     1    842.00      0.00 2725536  166700   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时09分56秒   999    118603  263.00  113.00    0.00    0.00  376.00     1    396.00      0.00 2724944  166032   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
