Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分01秒   999    121665    2.00    2.00    0.00    0.00    4.00     1     59.00      0.00 2669808  119392   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分02秒   999    121665   61.00   20.00    0.00    0.00   81.00     1     81.00      0.00 2668856  119300   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分03秒   999    121665   42.00   14.00    0.00    0.00   56.00     1     10.00      0.00 2668856  119300   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分04秒   999    121665   40.00   16.00    0.00    0.00   56.00     1     16.00      0.00 2668856  119300   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分05秒   999    121665   41.00   14.00    0.00    0.00   55.00     1     10.00      0.00 2668856  119300   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分06秒   999    121665   44.00   13.00    0.00    0.00   57.00     1     80.00      0.00 2669368  119428   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分07秒   999    121665   43.00   12.00    0.00    0.00   55.00     1     24.00      0.00 2669368  119428   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分08秒   999    121665   47.00    9.00    0.00    0.00   56.00     1     27.00      0.00 2669368  119428   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分09秒   999    121665   42.00   13.00    0.00    0.00   55.00     1    151.00      0.00 2669368  119632   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分10秒   999    121665   47.00    9.00    0.00    0.00   56.00     1     20.00      0.00 2669368  119388   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分11秒   999    121665   49.00    6.00    0.00    0.00   55.00     1    119.00      0.00 2669368  119772   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分12秒   999    121665   41.00   15.00    0.00    0.00   56.00     1      7.00      0.00 2669368  119772   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分13秒   999    121665   40.00   16.00    0.00    0.00   56.00     1      0.00      0.00 2669368  119772   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分14秒   999    121665   43.00   12.00    0.00    0.00   55.00     1     15.00      0.00 2669368  119772   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分15秒   999    121665   42.00   14.00    0.00    0.00   56.00     1      2.00      0.00 2669368  119900   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分16秒   999    121665   44.00   12.00    0.00    0.00   56.00     1     47.00      0.00 2669368  119460   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时30分17秒   999    121665   43.00   12.00    0.00    0.00   55.00     1     39.00      0.00 2669368  119588   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
