Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分30秒   999     99147   39.00   19.00    0.00    0.00   58.00     2   1755.00      0.00 2678800  126644   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分31秒   999     99147  274.00   82.00    0.00    0.00  356.00     2  19908.00      0.00 2708988  151224   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分32秒   999     99147  263.00  111.00    0.00    0.00  374.00     2   4995.00      0.00 2706644  150696   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分33秒   999     99147  254.00  112.00    0.00    0.00  366.00     2   2523.00      0.00 2705620  150228   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分34秒   999     99147  261.00  105.00    0.00    0.00  366.00     2   2298.00      0.00 2707012  150404   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分35秒   999     99147  257.00  107.00    0.00    0.00  364.00     2   2354.00      0.00 2707012  151172   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分36秒   999     99147  251.00  111.00    0.00    0.00  362.00     2   1668.00      0.00 2706500  151044   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分37秒   999     99147  252.00  111.00    0.00    0.00  363.00     2   1126.00      0.00 2707940  151332   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分38秒   999     99147  254.00  112.00    0.00    0.00  366.00     2   1717.00      0.00 2705892  150176   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分39秒   999     99147  258.00  102.00    0.00    0.00  360.00     2   1537.00      0.00 2706308  150824   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分40秒   999     99147  247.00  113.00    0.00    0.00  360.00     2    621.00      0.00 2705652  150872   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分41秒   999     99147  249.00  112.00    0.00    0.00  361.00     2    770.00      0.00 2706676  151164   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分42秒   999     99147  261.00  105.00    0.00    0.00  366.00     2    699.00      0.00 2705288  151276   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分43秒   999     99147  245.00  114.00    0.00    0.00  359.00     2    531.00      0.00 2706312  151256   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分44秒   999     99147  239.00  119.00    0.00    0.00  358.00     2    526.00      0.00 2706824  151736   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分45秒   999     99147  257.00  106.00    0.00    0.00  363.00     2    319.00      0.00 2706312  151708   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时02分46秒   999     99147  259.00   99.00    0.00    0.00  358.00     2    469.00      0.00 2706824  151244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
