Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分43秒   999     91577    2.00    1.00    0.00    0.00    3.00     2     64.00      0.00 2665912  116308   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分44秒   999     91577   57.00   14.00    0.00    0.00   71.00     2    584.00      0.00 2668548  117692   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分45秒   999     91577   52.00    5.00    0.00    0.00   57.00     2      3.00      0.00 2667524  117228   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分46秒   999     91577   42.00   13.00    0.00    0.00   55.00     2      0.00      0.00 2666424  116748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分47秒   999     91577   41.00   15.00    0.00    0.00   56.00     2      0.00      0.00 2666424  116748   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分48秒   999     91577   43.00   12.00    0.00    0.00   55.00     2     83.00      0.00 2667448  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分49秒   999     91577   43.00   11.00    0.00    0.00   54.00     2     17.00      0.00 2667448  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分50秒   999     91577   41.00   13.00    0.00    0.00   54.00     2     17.00      0.00 2667448  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分51秒   999     91577   47.00    9.00    0.00    0.00   56.00     2     15.00      0.00 2667448  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分52秒   999     91577   44.00   10.00    0.00    0.00   54.00     2     24.00      0.00 2667448  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分53秒   999     91577   45.00   11.00    0.00    0.00   56.00     2      7.00      0.00 2666424  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分54秒   999     91577   47.00    7.00    0.00    0.00   54.00     2     10.00      0.00 2666424  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分55秒   999     91577   46.00    9.00    0.00    0.00   55.00     2      0.00      0.00 2666424  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分56秒   999     91577   40.00   14.00    0.00    0.00   54.00     2      7.00      0.00 2666424  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分57秒   999     91577   44.00   11.00    0.00    0.00   55.00     2     11.00      0.00 2666424  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分58秒   999     91577   43.00   13.00    0.00    0.00   56.00     2     31.00      0.00 2666936  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时23分59秒   999     91577   46.00    9.00    0.00    0.00   55.00     2     14.00      0.00 2666936  116876   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
