Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分23秒   999     94798   25.00    8.00    0.00    0.00   33.00     3    935.00      0.00 2674568  120084   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分24秒   999     94798  220.00   89.00    0.00    0.00  309.00     3  35887.00      0.00 2711080  146696   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分25秒   999     94798  232.00  112.00    0.00    0.00  344.00     3  16717.00      0.00 2710796  147268   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分26秒   999     94798  226.00  111.00    0.00    0.00  337.00     3   9000.00      0.00 2710924  147632   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分27秒   999     94798  233.00  102.00    0.00    0.00  335.00     3   7337.00      0.00 2711292  147392   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分28秒   999     94798  228.00  108.00    0.00    0.00  336.00     3   7120.00      0.00 2710636  147760   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分29秒   999     94798  239.00  100.00    0.00    0.00  339.00     3   5780.00      0.00 2711148  148724   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分30秒   999     94798  232.00  107.00    0.00    0.00  339.00     3   5760.00      0.00 2712492  149496   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分31秒   999     94798  223.00  110.00    0.00    0.00  333.00     3   4085.00      0.00 2712128  150284   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分32秒   999     94798  220.00  116.00    0.00    0.00  336.00     3   3877.00      0.00 2711520  150164   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分33秒   999     94798  223.00  110.00    0.00    0.00  333.00     3   2860.00      0.00 2710864  149196   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分34秒   999     94798  223.00  113.00    0.00    0.00  336.00     3   2321.00      0.00 2712304  150660   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分35秒   999     94798  226.00  109.00    0.00    0.00  335.00     3   1299.00      0.00 2712304  150472   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分36秒   999     94798  226.00  107.00    0.00    0.00  333.00     3   1394.00      0.00 2711792  150520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分37秒   999     94798  232.00  103.00    0.00    0.00  335.00     3   1409.00      0.00 2712304  150488   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分38秒   999     94798  230.00  106.00    0.00    0.00  336.00     3   2195.00      0.00 2712816  150560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时55分39秒   999     94798  226.00  109.00    0.00    0.00  335.00     3   1706.00      0.00 2712816  150816   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
