Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分05秒   999    112376   42.00   10.00    0.00    0.00   52.00     2   1760.00      0.00 2683256  126888   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分06秒   999    112376  264.00   90.00    0.00    0.00  354.00     2  74286.00      0.00 2761512  189400   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分07秒   999    112376  278.00  100.00    0.00    0.00  378.00     2  40322.00      0.00 2743144  175544   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分08秒   999    112376  267.00  110.00    0.00    0.00  377.00     2   7659.00      0.00 2741384  174220   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分09秒   999    112376  274.00  102.00    0.00    0.00  376.00     2   6474.00      0.00 2741180  174468   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分10秒   999    112376  269.00  109.00    0.00    0.00  378.00     2   4329.00      0.00 2740892  174400   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分11秒   999    112376  270.00  108.00    0.00    0.00  378.00     2   2299.00      0.00 2740300  173544   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分12秒   999    112376  272.00  106.00    0.00    0.00  378.00     2   1882.00      0.00 2739788  172616   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分13秒   999    112376  277.00   99.00    0.00    0.00  376.00     2   2991.00      0.00 2737564  171612   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分14秒   999    112376  266.00  111.00    0.00    0.00  377.00     2   2006.00      0.00 2738732  171216   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分15秒   999    112376  274.00  104.00    0.00    0.00  378.00     2   2258.00      0.00 2736956  171436   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分16秒   999    112376  271.00  107.00    0.00    0.00  378.00     2   2059.00      0.00 2736364  170484   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分17秒   999    112376  274.00  103.00    0.00    0.00  377.00     2   2302.00      0.00 2735484  170112   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分18秒   999    112376  273.00  104.00    0.00    0.00  377.00     2   2545.00      0.00 2735628  169424   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分19秒   999    112376  261.00  117.00    0.00    0.00  378.00     2   2353.00      0.00 2735036  169248   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分20秒   999    112376  271.00  104.00    0.00    0.00  375.00     2   2397.00      0.00 2733752  168960   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时45分21秒   999    112376  268.00  109.00    0.00    0.00  377.00     2   2396.00      0.00 2733096  168932   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
