Linux 6.6.30+ (kylin) 	2026年07月19日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分54秒   999     77920   28.00    7.00    0.00    0.00   35.00     1   1478.00      0.00 2679532  122964   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分55秒   999     77920  260.00   76.00    0.00    0.00  336.00     1  55788.00      0.00 2733696  166056   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分56秒   999     77920  284.00   96.00    0.00    0.00  380.00     1  64838.00      0.00 2739548  167960   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分57秒   999     77920  281.00   95.00    0.00    0.00  376.00     1   5991.00      0.00 2735756  164776   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分58秒   999     77920  277.00  101.00    0.00    0.00  378.00     1   3080.00      0.00 2735532  164488   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时50分59秒   999     77920  271.00  106.00    0.00    0.00  377.00     1   2645.00      0.00 2734940  163976   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分00秒   999     77920  265.00  114.00    0.00    0.00  379.00     1   2431.00      0.00 2733064  162488   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分01秒   999     77920  268.00  110.00    0.00    0.00  378.00     1   2145.00      0.00 2733768  163148   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分02秒   999     77920  265.00  112.00    0.00    0.00  377.00     1   2003.00      0.00 2731400  161836   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分03秒   999     77920  263.00  114.00    0.00    0.00  377.00     1   1163.00      0.00 2731096  162188   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分04秒   999     77920  271.00  107.00    0.00    0.00  378.00     1    890.00      0.00 2731016  161540   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分05秒   999     77920  276.00  100.00    0.00    0.00  376.00     1    806.00      0.00 2728168  159940   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分06秒   999     77920  273.00  105.00    0.00    0.00  378.00     1   1030.00      0.00 2728088  159104   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分07秒   999     77920  265.00  113.00    0.00    0.00  378.00     1   1168.00      0.00 2727480  159104   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分08秒   999     77920  276.00  102.00    0.00    0.00  378.00     1    882.00      0.00 2726232  158448   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分09秒   999     77920  272.00  104.00    0.00    0.00  376.00     1    983.00      0.00 2725208  158584   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时51分10秒   999     77920  281.00   95.00    0.00    0.00  376.00     1   1018.00      0.00 2726152  159424   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
