Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分30秒   999    117407   54.00   15.00    0.00    0.00   69.00     3   1904.00      0.00 2682484  122536   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分31秒   999    117407  181.00   38.00    0.00    0.00  219.00     3  71935.00      0.00 2712952  148472   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分32秒   999    117407  179.00   40.00    0.00    0.00  219.00     3  84801.00      0.00 2718792  154920   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分33秒   999    117407  176.00   42.00    0.00    0.00  218.00     3  84712.00      0.00 2722784  157096   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分34秒   999    117407  191.00   32.00    0.00    0.00  223.00     3  85309.00      0.00 2728152  158396   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分35秒   999    117407  182.00   39.00    0.00    0.00  221.00     3  84623.00      0.00 2724996  153648   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分36秒   999    117407  181.00   39.00    0.00    0.00  220.00     3  89849.00      0.00 2725584  156088   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分37秒   999    117407  188.00   34.00    0.00    0.00  222.00     3  79426.00      0.00 2725432  156976   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分38秒   999    117407  179.00   41.00    0.00    0.00  220.00     3  84429.00      0.00 2725124  157368   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分39秒   999    117407  186.00   34.00    0.00    0.00  220.00     3  81495.00      0.00 2717780  151064   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分40秒   999    117407  184.00   33.00    0.00    0.00  217.00     3  79316.00      0.00 2722936  156132   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分41秒   999    117407  183.00   38.00    0.00    0.00  221.00     3  76479.00      0.00 2725916  156464   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分42秒   999    117407  182.00   38.00    0.00    0.00  220.00     3  77530.00      0.00 2722788  153824   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分43秒   999    117407  180.00   41.00    0.00    0.00  221.00     3  80997.00      0.00 2718868  152400   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分44秒   999    117407  182.00   37.00    0.00    0.00  219.00     3  84520.00      0.00 2724316  154432   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分45秒   999    117407  181.00   37.00    0.00    0.00  218.00     3  78830.00      0.00 2723596  157184   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时34分46秒   999    117407  188.00   34.00    0.00    0.00  222.00     3  81601.00      0.00 2723040  155348   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
