Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分32秒   999    130558    2.00    1.00    0.00    0.00    3.00     2     50.00      0.00 2669100  117176   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分33秒   999    130558   66.00   17.00    0.00    0.00   83.00     2    168.00      0.00 2669868  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分34秒   999    130558   38.00   16.00    0.00    0.00   54.00     2      1.00      0.00 2669356  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分35秒   999    130558   43.00   12.00    0.00    0.00   55.00     2      1.00      0.00 2668956  117428   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分36秒   999    130558   41.00   15.00    0.00    0.00   56.00     2      3.00      0.00 2668004  117052   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分37秒   999    130558   41.00   13.00    0.00    0.00   54.00     2      0.00      0.00 2668004  117052   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分38秒   999    130558   45.00   11.00    0.00    0.00   56.00     2      1.00      0.00 2668004  117052   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分39秒   999    130558   45.00    9.00    0.00    0.00   54.00     2      0.00      0.00 2668004  117052   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分40秒   999    130558   42.00   13.00    0.00    0.00   55.00     2      0.00      0.00 2668004  117052   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分41秒   999    130558   42.00   14.00    0.00    0.00   56.00     2     19.00      0.00 2668516  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分42秒   999    130558   43.00   11.00    0.00    0.00   54.00     2      1.00      0.00 2667748  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分43秒   999    130558   44.00    9.00    0.00    0.00   53.00     2     10.00      0.00 2668260  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分44秒   999    130558   44.00   10.00    0.00    0.00   54.00     2      0.00      0.00 2667748  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分45秒   999    130558   41.00   13.00    0.00    0.00   54.00     2     10.00      0.00 2668260  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分46秒   999    130558   45.00   11.00    0.00    0.00   56.00     2     14.00      0.00 2668260  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分47秒   999    130558   43.00   12.00    0.00    0.00   55.00     2     17.00      0.00 2668260  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时58分48秒   999    130558   43.00   11.00    0.00    0.00   54.00     2      1.00      0.00 2668260  117180   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
