Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分01秒   999    115037   52.00   11.00    0.00    0.00   63.00     0    939.00      0.00 2676788  118896   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分02秒   999    115037  181.00   32.00    0.00    0.00  213.00     0  51310.00      0.00 2699244  139156   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分03秒   999    115037  170.00   45.00    0.00    0.00  215.00     0  89600.00      0.00 2708656  143924   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分04秒   999    115037  178.00   32.00    0.00    0.00  210.00     0  85454.00      0.00 2717344  151448   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分05秒   999    115037  179.00   37.00    0.00    0.00  216.00     0  85101.00      0.00 2721224  156128   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分06秒   999    115037  182.00   36.00    0.00    0.00  218.00     0  82967.00      0.00 2721820  154168   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分07秒   999    115037  172.00   40.00    0.00    0.00  212.00     0  84680.00      0.00 2721668  152004   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分08秒   999    115037  172.00   41.00    0.00    0.00  213.00     0  85042.00      0.00 2720172  150556   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分09秒   999    115037  174.00   36.00    0.00    0.00  210.00     0  83478.00      0.00 2720756  151960   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分10秒   999    115037  176.00   35.00    0.00    0.00  211.00     0  81593.00      0.00 2723696  151560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分11秒   999    115037  177.00   34.00    0.00    0.00  211.00     0  74877.00      0.00 2722500  151068   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分12秒   999    115037  178.00   33.00    0.00    0.00  211.00     0  82537.00      0.00 2720856  151636   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分13秒   999    115037  183.00   34.00    0.00    0.00  217.00     0  82803.00      0.00 2727572  154960   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分14秒   999    115037  178.00   33.00    0.00    0.00  211.00     0  83143.00      0.00 2722804  153524   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分15秒   999    115037  176.00   38.00    0.00    0.00  214.00     0  82079.00      0.00 2724412  152380   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分16秒   999    115037  186.00   30.00    0.00    0.00  216.00     0  74622.00      0.00 2717808  151992   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时36分17秒   999    115037  166.00   46.00    0.00    0.00  212.00     0  75376.00      0.00 2718844  151180   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
