Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时25分55秒   999    138262   52.00   12.00    0.00    0.00   64.00     2   1833.00      0.00 2679592  123732   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时25分56秒   999    138262  181.00   36.00    0.00    0.00  217.00     2  68857.00      0.00 2705176  143940   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时25分57秒   999    138262  179.00   37.00    0.00    0.00  216.00     2  90257.00      0.00 2718564  152056   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时25分58秒   999    138262  184.00   34.00    0.00    0.00  218.00     2  82077.00      0.00 2714920  151628   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时25分59秒   999    138262  177.00   37.00    0.00    0.00  214.00     2  84945.00      0.00 2722884  154680   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分00秒   999    138262  182.00   34.00    0.00    0.00  216.00     2  83248.00      0.00 2720720  155480   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分01秒   999    138262  177.00   35.00    0.00    0.00  212.00     2  80979.00      0.00 2719320  154300   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分02秒   999    138262  181.00   36.00    0.00    0.00  217.00     2  83422.00      0.00 2723324  156420   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分03秒   999    138262  181.00   37.00    0.00    0.00  218.00     2  82290.00      0.00 2721996  153724   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分04秒   999    138262  174.00   43.00    0.00    0.00  217.00     2  87836.00      0.00 2725708  155088   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分05秒   999    138262  174.00   41.00    0.00    0.00  215.00     2  80420.00      0.00 2713912  151344   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分06秒   999    138262  174.00   44.00    0.00    0.00  218.00     2  85769.00      0.00 2727600  155320   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分07秒   999    138262  178.00   40.00    0.00    0.00  218.00     2  81802.00      0.00 2718068  153088   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分08秒   999    138262  175.00   41.00    0.00    0.00  216.00     2  84621.00      0.00 2726968  158456   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分09秒   999    138262  180.00   41.00    0.00    0.00  221.00     2  82929.00      0.00 2719380  154116   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分10秒   999    138262  179.00   37.00    0.00    0.00  216.00     2  82226.00      0.00 2720644  156180   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时26分11秒   999    138262  178.00   39.00    0.00    0.00  217.00     2  77707.00      0.00 2718736  152948   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
