env,core,iter,bench,variant,value,unit
pkvm-guest-np-N5,0,1,lat_syscall,null,0.0892,us
pkvm-guest-np-N5,0,1,lat_syscall,read,0.1422,us
pkvm-guest-np-N5,0,1,lat_syscall,write,0.1209,us
pkvm-guest-np-N5,0,1,lat_syscall,stat,0.8365,us
pkvm-guest-np-N5,0,1,lat_syscall,fstat,0.1948,us
pkvm-guest-np-N5,0,1,lat_syscall,open,1.3535,us
pkvm-guest-np-N5,0,1,lat_select,file_n10,0.2553,us
pkvm-guest-np-N5,0,1,lat_select,file_n100,1.1807,us
pkvm-guest-np-N5,0,1,lat_select,file_n250,2.6849,us
pkvm-guest-np-N5,0,1,lat_select,file_n500,5.2889,us
pkvm-guest-np-N5,0,1,lat_select,tcp_n10,0.2926,us
pkvm-guest-np-N5,0,1,lat_select,tcp_n100,2.8221,us
pkvm-guest-np-N5,0,1,lat_select,tcp_n250,7.0401,us
pkvm-guest-np-N5,0,1,lat_select,tcp_n500,14.1583,us
pkvm-guest-np-N5,0,1,lat_sig,install,0.1268,us
pkvm-guest-np-N5,0,1,lat_sig,catch,0.7909,us
pkvm-guest-np-N5,0,1,lat_sig,prot,0.1399,us
pkvm-guest-np-N5,0,1,lat_pipe,rt,5.3902,us
pkvm-guest-np-N5,0,1,lat_unix,rt,9.2582,us
pkvm-guest-np-N5,0,1,lat_proc,fork,138.2703,us
pkvm-guest-np-N5,0,1,lat_proc,exec,345.5625,us
pkvm-guest-np-N5,0,1,lat_proc,shell,707.2500,us
pkvm-guest-np-N5,0,1,lat_ops,integer_bit,0.34,ns
pkvm-guest-np-N5,0,1,lat_ops,integer_add,0.24,ns
pkvm-guest-np-N5,0,1,lat_ops,integer_mul,0.97,ns
pkvm-guest-np-N5,0,1,lat_ops,integer_div,3.82,ns
pkvm-guest-np-N5,0,1,lat_ops,integer_mod,3.97,ns
pkvm-guest-np-N5,0,1,lat_ops,int64_bit,0.34,ns
pkvm-guest-np-N5,0,1,lat_ops,uint64_add,0.24,ns
pkvm-guest-np-N5,0,1,lat_ops,int64_mul,1.95,ns
pkvm-guest-np-N5,0,1,lat_ops,int64_div,3.11,ns
pkvm-guest-np-N5,0,1,lat_ops,int64_mod,4.92,ns
pkvm-guest-np-N5,0,1,lat_ops,float_add,0.96,ns
pkvm-guest-np-N5,0,1,lat_ops,float_mul,1.43,ns
pkvm-guest-np-N5,0,1,lat_ops,float_div,3.82,ns
pkvm-guest-np-N5,0,1,lat_ops,double_add,0.96,ns
pkvm-guest-np-N5,0,1,lat_ops,double_mul,1.43,ns
pkvm-guest-np-N5,0,1,lat_ops,double_div,5.75,ns
pkvm-guest-np-N5,0,1,lat_ops,float_bogomflops,1.24,ns
pkvm-guest-np-N5,0,1,lat_ops,double_bogomflops,2.41,ns
pkvm-guest-np-N5,0,1,par_ops,integer_bit,2.78,parallel
pkvm-guest-np-N5,0,1,par_ops,integer_add,1.69,parallel
pkvm-guest-np-N5,0,1,par_ops,integer_mul,2.10,parallel
pkvm-guest-np-N5,0,1,par_ops,integer_div,1.00,parallel
pkvm-guest-np-N5,0,1,par_ops,integer_mod,1.28,parallel
pkvm-guest-np-N5,0,1,par_ops,int64_bit,1.89,parallel
pkvm-guest-np-N5,0,1,par_ops,int64_add,1.58,parallel
pkvm-guest-np-N5,0,1,par_ops,int64_mul,1.38,parallel
pkvm-guest-np-N5,0,1,par_ops,int64_div,1.00,parallel
pkvm-guest-np-N5,0,1,par_ops,int64_mod,1.67,parallel
pkvm-guest-np-N5,0,1,par_ops,float_add,4.00,parallel
pkvm-guest-np-N5,0,1,par_ops,float_mul,5.82,parallel
pkvm-guest-np-N5,0,1,par_ops,float_div,5.33,parallel
pkvm-guest-np-N5,0,1,par_ops,double_add,4.00,parallel
pkvm-guest-np-N5,0,1,par_ops,double_mul,5.82,parallel
pkvm-guest-np-N5,0,1,par_ops,double_div,2.40,parallel
pkvm-guest-np-N5,0,1,lmdd,file_write_bw,431424,KB/s
