env,core,iter,bench,variant,value,unit
n90-host-aligned,0,1,lat_syscall,null,0.1532,us
n90-host-aligned,0,1,lat_syscall,read,0.2055,us
n90-host-aligned,0,1,lat_syscall,write,0.1858,us
n90-host-aligned,0,1,lat_syscall,stat,1.1280,us
n90-host-aligned,0,1,lat_syscall,fstat,0.2576,us
n90-host-aligned,0,1,lat_syscall,open,1.8176,us
n90-host-aligned,0,1,lat_select,file_n10,0.3876,us
n90-host-aligned,0,1,lat_select,file_n100,1.3102,us
n90-host-aligned,0,1,lat_select,file_n250,2.8032,us
n90-host-aligned,0,1,lat_select,file_n500,5.4104,us
n90-host-aligned,0,1,lat_select,tcp_n10,0.4322,us
n90-host-aligned,0,1,lat_select,tcp_n100,2.9327,us
n90-host-aligned,0,1,lat_select,tcp_n250,7.1958,us
n90-host-aligned,0,1,lat_select,tcp_n500,14.2308,us
n90-host-aligned,0,1,lat_sig,install,0.1904,us
n90-host-aligned,0,1,lat_sig,catch,0.8960,us
n90-host-aligned,0,1,lat_sig,prot,0.1090,us
n90-host-aligned,0,1,lat_pipe,rt,5.7834,us
n90-host-aligned,0,1,lat_unix,rt,10.4395,us
n90-host-aligned,0,1,lat_proc,fork,121.3556,us
n90-host-aligned,0,1,lat_proc,exec,364.6250,us
n90-host-aligned,0,1,lat_proc,shell,775.2857,us
n90-host-aligned,0,1,lat_ops,integer_bit,0.34,ns
n90-host-aligned,0,1,lat_ops,integer_add,0.24,ns
n90-host-aligned,0,1,lat_ops,integer_mul,0.97,ns
n90-host-aligned,0,1,lat_ops,integer_div,3.81,ns
n90-host-aligned,0,1,lat_ops,integer_mod,3.95,ns
n90-host-aligned,0,1,lat_ops,int64_bit,0.34,ns
n90-host-aligned,0,1,lat_ops,uint64_add,0.24,ns
n90-host-aligned,0,1,lat_ops,int64_mul,1.94,ns
n90-host-aligned,0,1,lat_ops,int64_div,3.10,ns
n90-host-aligned,0,1,lat_ops,int64_mod,4.91,ns
n90-host-aligned,0,1,lat_ops,float_add,0.95,ns
n90-host-aligned,0,1,lat_ops,float_mul,1.43,ns
