Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分12秒   999     60187   16.00    6.00    0.00    0.00   22.00     0    752.00      0.00 2673548  118316   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分13秒   999     60187  226.00   84.00    0.00    0.00  310.00     0  72119.00      0.00 2745336  167392   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分14秒   999     60187  255.00  118.00    0.00    0.00  373.00     0  23018.00      0.00 2740220  165616   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分15秒   999     60187  252.00  115.00    0.00    0.00  367.00     0   6415.00      0.00 2740896  165724   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分16秒   999     60187  249.00  122.00    0.00    0.00  371.00     0   5312.00      0.00 2740592  166044   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分17秒   999     60187  253.00  111.00    0.00    0.00  364.00     0   3474.00      0.00 2739636  166868   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分18秒   999     60187  259.00  104.00    0.00    0.00  363.00     0   2237.00      0.00 2738804  165364   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分19秒   999     60187  250.00  112.00    0.00    0.00  362.00     0   1644.00      0.00 2739460  165196   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分20秒   999     60187  263.00   99.00    0.00    0.00  362.00     0   1774.00      0.00 2737268  165580   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分21秒   999     60187  250.00  111.00    0.00    0.00  361.00     0   1430.00      0.00 2737188  165068   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分22秒   999     60187  256.00  107.00    0.00    0.00  363.00     0   1047.00      0.00 2736596  164432   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分23秒   999     60187  248.00  112.00    0.00    0.00  360.00     0    519.00      0.00 2734820  164420   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分24秒   999     60187  250.00  111.00    0.00    0.00  361.00     0    991.00      0.00 2733716  163692   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分25秒   999     60187  255.00  104.00    0.00    0.00  359.00     0   1221.00      0.00 2733636  163536   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分26秒   999     60187  251.00  113.00    0.00    0.00  364.00     0    823.00      0.00 2732100  162676   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分27秒   999     60187  249.00  115.00    0.00    0.00  364.00     0   1358.00      0.00 2732020  163448   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时41分28秒   999     60187  248.00  115.00    0.00    0.00  363.00     0    529.00      0.00 2732420  162752   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
