id: q3-rate50, starting consumer #0
id: q3-rate50, starting consumer #0, channel #0
id: q3-rate50, starting consumer #1
id: q3-rate50, starting consumer #1, channel #0
id: q3-rate50, starting consumer #2
id: q3-rate50, starting consumer #2, channel #0
id: q3-rate50, starting consumer #3
id: q3-rate50, starting consumer #3, channel #0
id: q3-rate50, starting consumer #4
id: q3-rate50, starting consumer #4, channel #0
id: q3-rate50, starting consumer #5
id: q3-rate50, starting consumer #5, channel #0
id: q3-rate50, starting consumer #6
id: q3-rate50, starting consumer #6, channel #0
id: q3-rate50, starting consumer #7
id: q3-rate50, starting consumer #7, channel #0
id: q3-rate50, starting producer #0
id: q3-rate50, starting producer #0, channel #0
id: q3-rate50, starting producer #1
id: q3-rate50, starting producer #1, channel #0
id: q3-rate50, starting producer #2
id: q3-rate50, starting producer #2, channel #0
id: q3-rate50, starting producer #3
id: q3-rate50, starting producer #3, channel #0
id: q3-rate50, starting producer #4
id: q3-rate50, starting producer #4, channel #0
id: q3-rate50, starting producer #5
id: q3-rate50, starting producer #5, channel #0
id: q3-rate50, starting producer #6
id: q3-rate50, starting producer #6, channel #0
id: q3-rate50, starting producer #7
id: q3-rate50, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/21 01:43:48  22141 msg/s  22102 msg/s      0 msg/s  22105 msg/s 132/2850/7677/18330/22867/29494 µs 188/3430/7819/23704/29965/35827 µs
2026/07/21 01:43:49  26192 msg/s  26214 msg/s      0 msg/s  26216 msg/s 109/324/498/3231/12667/15966 µs 232/475/675/4526/13818/18170 µs
2026/07/21 01:43:50  24015 msg/s  24032 msg/s      0 msg/s  24027 msg/s 101/331/478/681/842/1706 µs 207/547/663/848/973/1641 µs
2026/07/21 01:43:51  24013 msg/s  24001 msg/s      0 msg/s  24006 msg/s 103/302/436/626/875/2707 µs 186/515/637/853/1471/2862 µs
2026/07/21 01:43:52  24021 msg/s  24008 msg/s      0 msg/s  24020 msg/s 118/417/594/757/874/2047 µs 203/654/772/904/1083/3460 µs
2026/07/21 01:43:53  23995 msg/s  24020 msg/s      0 msg/s  24003 msg/s 98/301/425/653/1087/1665 µs 220/498/620/823/1663/3314 µs
2026/07/21 01:43:54  24019 msg/s  23994 msg/s      0 msg/s  24003 msg/s 108/463/617/787/876/978 µs 219/698/792/924/998/1540 µs
2026/07/21 01:43:55  23982 msg/s  23934 msg/s      0 msg/s  23927 msg/s 117/458/609/775/881/2038 µs 253/667/770/908/995/2938 µs
2026/07/21 01:43:56  24039 msg/s  24093 msg/s      0 msg/s  24093 msg/s 127/497/625/784/908/1605 µs 267/703/797/920/999/1133 µs
2026/07/21 01:43:57  23997 msg/s  24011 msg/s      0 msg/s  24011 msg/s 111/440/594/764/858/3571 µs 234/650/765/905/991/1118 µs
2026/07/21 01:43:58  24038 msg/s  24015 msg/s      0 msg/s  24022 msg/s 106/351/555/821/1480/4192 µs 214/600/736/1011/2516/3459 µs
2026/07/21 01:43:59  23994 msg/s  23999 msg/s      0 msg/s  24002 msg/s 120/466/608/759/848/1303 µs 210/683/778/896/997/1358 µs
2026/07/21 01:44:00  24033 msg/s  24030 msg/s      0 msg/s  24022 msg/s 116/394/579/778/992/2964 µs 247/615/746/912/1103/4445 µs
2026/07/21 01:44:01  24014 msg/s  24025 msg/s      0 msg/s  24032 msg/s 104/390/544/720/836/1100 µs 200/623/736/903/1020/1366 µs
2026/07/21 01:44:02  24009 msg/s  24001 msg/s      0 msg/s  23999 msg/s 110/419/583/763/866/1638 µs 187/636/749/895/1039/4024 µs
2026/07/21 01:44:03  23999 msg/s  23998 msg/s      0 msg/s  24007 msg/s 113/413/578/759/825/1032 µs 200/635/739/888/1006/1180 µs
2026/07/21 01:44:04  24030 msg/s  24032 msg/s      0 msg/s  24018 msg/s 117/486/635/811/1517/3716 µs 282/688/792/938/1790/3955 µs
2026/07/21 01:44:05  24000 msg/s  23998 msg/s      0 msg/s  24004 msg/s 110/370/555/742/892/1435 µs 196/618/744/892/982/1470 µs
2026/07/21 01:44:06  24009 msg/s  24005 msg/s      0 msg/s  24003 msg/s 119/444/597/767/844/1715 µs 237/675/782/908/1000/1453 µs
2026/07/21 01:44:07  24006 msg/s  24006 msg/s      0 msg/s  23998 msg/s 123/498/637/820/1050/4710 µs 296/707/806/924/1015/4454 µs
2026/07/21 01:44:08  24022 msg/s  24024 msg/s      0 msg/s  24024 msg/s 120/478/613/780/914/1689 µs 283/704/798/923/1035/1947 µs
2026/07/21 01:44:09  23996 msg/s  24005 msg/s      0 msg/s  24008 msg/s 113/457/611/777/936/4568 µs 245/685/786/937/1561/4587 µs
2026/07/21 01:44:10  23995 msg/s  23998 msg/s      0 msg/s  24004 msg/s 131/497/625/780/905/1885 µs 265/710/811/956/1125/2177 µs
2026/07/21 01:44:11  24032 msg/s  24024 msg/s      0 msg/s  24024 msg/s 132/474/628/781/953/3031 µs 261/692/787/932/1129/3052 µs
2026/07/21 01:44:12  24028 msg/s  24029 msg/s      0 msg/s  24024 msg/s 115/462/612/784/1119/8630 µs 244/695/796/946/1847/5914 µs
2026/07/21 01:44:13  23995 msg/s  24002 msg/s      0 msg/s  24010 msg/s 109/449/616/831/1811/11005 µs 219/653/776/977/2985/13360 µs
2026/07/21 01:44:14  24031 msg/s  24021 msg/s      0 msg/s  24019 msg/s 109/370/539/750/992/2426 µs 248/592/731/895/1066/4153 µs
2026/07/21 01:44:15  23999 msg/s  24012 msg/s      0 msg/s  24006 msg/s 110/488/639/791/893/2202 µs 301/702/797/941/1337/2866 µs
