Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时08分56秒   999    101280   18.00    9.00    0.00    0.00   27.00     2    984.00      0.00 2676944  119708   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时08分57秒   999    101280  252.00   82.00    0.00    0.00  334.00     2  45680.00      0.00 2725728  155480   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时08分58秒   999    101280  263.00  114.00    0.00    0.00  377.00     2  15154.00      0.00 2716472  153848   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时08分59秒   999    101280  258.00  116.00    0.00    0.00  374.00     2   6139.00      0.00 2715656  153476   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分00秒   999    101280  260.00  110.00    0.00    0.00  370.00     2   4327.00      0.00 2715768  153992   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分01秒   999    101280  250.00  120.00    0.00    0.00  370.00     2   2231.00      0.00 2716936  154880   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分02秒   999    101280  257.00  112.00    0.00    0.00  369.00     2   2518.00      0.00 2713568  152032   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分03秒   999    101280  254.00  112.00    0.00    0.00  366.00     2   3296.00      0.00 2714308  152676   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分04秒   999    101280  267.00  100.00    0.00    0.00  367.00     2   3108.00      0.00 2714052  151672   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分05秒   999    101280  257.00  113.00    0.00    0.00  370.00     2   3221.00      0.00 2713796  152128   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分06秒   999    101280  264.00  101.00    0.00    0.00  365.00     2   1887.00      0.00 2713908  152072   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分07秒   999    101280  257.00  106.00    0.00    0.00  363.00     2   1679.00      0.00 2713908  152000   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分08秒   999    101280  253.00  115.00    0.00    0.00  368.00     2   1141.00      0.00 2712996  152104   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分09秒   999    101280  261.00  109.00    0.00    0.00  370.00     2   2135.00      0.00 2714292  152836   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分10秒   999    101280  256.00  111.00    0.00    0.00  367.00     2   1604.00      0.00 2713380  152316   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分11秒   999    101280  259.00  110.00    0.00    0.00  369.00     2   1009.00      0.00 2715428  152384   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06时09分12秒   999    101280  251.00  115.00    0.00    0.00  366.00     2   1025.00      0.00 2716452  154080   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
