Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分28秒   999    120317    3.00    1.00    0.00    0.00    4.00     1     35.00      0.00 2668248  118808   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分29秒   999    120317   61.00   18.00    0.00    0.00   79.00     1    259.00      0.00 2668248  119144   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分30秒   999    120317   46.00   10.00    0.00    0.00   56.00     1      1.00      0.00 2668248  119144   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分31秒   999    120317   43.00   13.00    0.00    0.00   56.00     1      0.00      0.00 2668248  119144   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分32秒   999    120317   36.00   19.00    0.00    0.00   55.00     1      0.00      0.00 2668248  119144   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分33秒   999    120317   42.00   14.00    0.00    0.00   56.00     1    180.00      0.00 2668760  119528   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分34秒   999    120317   46.00    9.00    0.00    0.00   55.00     1      5.00      0.00 2668760  119656   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分35秒   999    120317   40.00   15.00    0.00    0.00   55.00     1      0.00      0.00 2668760  119656   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分36秒   999    120317   44.00   11.00    0.00    0.00   55.00     1      0.00      0.00 2668760  119656   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分37秒   999    120317   43.00   12.00    0.00    0.00   55.00     1      0.00      0.00 2668760  119656   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分38秒   999    120317   42.00   14.00    0.00    0.00   56.00     1    190.00      0.00 2669272  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分39秒   999    120317   42.00   13.00    0.00    0.00   55.00     1      7.00      0.00 2669272  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分40秒   999    120317   40.00   15.00    0.00    0.00   55.00     1      2.00      0.00 2669272  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分41秒   999    120317   41.00   13.00    0.00    0.00   54.00     1      1.00      0.00 2669272  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分42秒   999    120317   45.00   11.00    0.00    0.00   56.00     1     13.00      0.00 2669272  120168   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分43秒   999    120317   43.00   12.00    0.00    0.00   55.00     1     11.00      0.00 2669272  120296   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01时52分44秒   999    120317   39.00   17.00    0.00    0.00   56.00     1      0.00      0.00 2669272  120296   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
