Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分29秒   999    141736   60.00   12.00    0.00    0.00   72.00     1    698.00      0.00 2675520  122388   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分30秒   999    141736  185.00   30.00    0.00    0.00  215.00     1  51476.00      0.00 2719956  156028   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分31秒   999    141736  167.00   47.00    0.00    0.00  214.00     1  94489.00      0.00 2724212  160148   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分32秒   999    141736  184.00   33.00    0.00    0.00  217.00     1  96979.00      0.00 2723004  158936   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分33秒   999    141736  173.00   43.00    0.00    0.00  216.00     1  98639.00      0.00 2727276  160288   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分34秒   999    141736  170.00   39.00    0.00    0.00  209.00     1  87751.00      0.00 2722364  158300   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分35秒   999    141736  174.00   36.00    0.00    0.00  210.00     1  81797.00      0.00 2721808  156116   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分36秒   999    141736  180.00   36.00    0.00    0.00  216.00     1  97303.00      0.00 2721700  157316   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分37秒   999    141736  174.00   41.00    0.00    0.00  215.00     1  91775.00      0.00 2719168  157144   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分38秒   999    141736  181.00   38.00    0.00    0.00  219.00     1  90288.00      0.00 2720952  158848   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分39秒   999    141736  182.00   32.00    0.00    0.00  214.00     1  78322.00      0.00 2722888  163164   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分40秒   999    141736  181.00   34.00    0.00    0.00  215.00     1  86178.00      0.00 2725268  161644   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分41秒   999    141736  178.00   36.00    0.00    0.00  214.00     1  84124.00      0.00 2724824  160324   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分42秒   999    141736  175.00   41.00    0.00    0.00  216.00     1  83583.00      0.00 2721044  157704   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分43秒   999    141736  180.00   35.00    0.00    0.00  215.00     1  85356.00      0.00 2715540  158244   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分44秒   999    141736  177.00   38.00    0.00    0.00  215.00     1  85126.00      0.00 2714728  156448   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时52分45秒   999    141736  178.00   42.00    0.00    0.00  220.00     1  89372.00      0.00 2728696  160188   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
