Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分17秒   999    114450   44.00   13.00    0.00    0.00   57.00     0   2174.00      0.00 2686012  127620   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分18秒   999    114450  283.00   90.00    0.00    0.00  373.00     0  36943.00      0.00 2715932  151460   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分19秒   999    114450  260.00  117.00    0.00    0.00  377.00     0   4830.00      0.00 2713200  148864   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分20秒   999    114450  270.00  107.00    0.00    0.00  377.00     0   5418.00      0.00 2712708  149624   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分21秒   999    114450  271.00  107.00    0.00    0.00  378.00     0   3813.00      0.00 2712612  148428   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分22秒   999    114450  272.00  105.00    0.00    0.00  377.00     0   3549.00      0.00 2713860  149776   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分23秒   999    114450  270.00  108.00    0.00    0.00  378.00     0   2613.00      0.00 2713524  150396   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分24秒   999    114450  269.00  110.00    0.00    0.00  379.00     0    925.00      0.00 2714036  150368   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分25秒   999    114450  261.00  117.00    0.00    0.00  378.00     0   1179.00      0.00 2713012  149844   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分26秒   999    114450  263.00  113.00    0.00    0.00  376.00     0   1157.00      0.00 2714036  150108   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分27秒   999    114450  270.00  109.00    0.00    0.00  379.00     0   1134.00      0.00 2712488  149528   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分28秒   999    114450  270.00  106.00    0.00    0.00  376.00     0   2129.00      0.00 2713512  149440   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分29秒   999    114450  275.00  100.00    0.00    0.00  375.00     0   2333.00      0.00 2712876  150380   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分30秒   999    114450  276.00  100.00    0.00    0.00  376.00     0   1238.00      0.00 2713244  150628   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分31秒   999    114450  276.00  103.00    0.00    0.00  379.00     0    725.00      0.00 2712732  150280   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分32秒   999    114450  265.00  112.00    0.00    0.00  377.00     0   1059.00      0.00 2713100  150244   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时53分33秒   999    114450  274.00  103.00    0.00    0.00  377.00     0    524.00      0.00 2713100  150560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
