4         Threads
25        Connections per thread
300       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets         8546.21          ---          ---         0.56167         0.59900         0.75900         1.32700         1.39100      8895.41 
Gets        85459.41     85459.41         0.00         0.55283         0.58300         0.71900         1.31100         1.38300     88534.04 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      94005.62     85459.41         0.00         0.55364         0.58300         0.72700         1.31100         1.38300     97429.46 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.199        5.000
SET       0.263       10.000
SET       0.335       15.000
SET       0.463       20.000
SET       0.487       25.000
SET       0.495       30.000
SET       0.503       35.000
SET       0.519       40.000
SET       0.535       45.000
SET       0.599       50.000
SET       0.631       52.500
SET       0.655       55.000
SET       0.663       57.500
SET       0.663       60.000
SET       0.671       62.500
SET       0.671       65.000
SET       0.671       67.500
SET       0.679       70.000
SET       0.679       72.500
SET       0.679       75.000
SET       0.679       76.250
SET       0.687       77.500
SET       0.687       78.750
SET       0.687       80.000
SET       0.687       81.250
SET       0.687       82.500
SET       0.687       83.750
SET       0.695       85.000
SET       0.695       86.250
SET       0.695       87.500
SET       0.695       88.125
SET       0.695       88.750
SET       0.695       89.375
SET       0.703       90.000
SET       0.703       90.625
SET       0.703       91.250
SET       0.703       91.875
SET       0.711       92.500
SET       0.711       93.125
SET       0.719       93.750
SET       0.727       94.062
SET       0.735       94.375
SET       0.743       94.688
SET       0.759       95.000
SET       0.791       95.312
SET       0.815       95.625
SET       0.855       95.938
SET       0.887       96.250
SET       0.919       96.562
SET       0.935       96.875
SET       0.943       97.031
SET       0.951       97.188
SET       0.951       97.344
SET       0.959       97.500
SET       0.967       97.656
SET       0.983       97.812
SET       0.999       97.969
SET       1.015       98.125
SET       1.055       98.281
SET       1.143       98.438
SET       1.183       98.516
SET       1.223       98.594
SET       1.271       98.672
SET       1.295       98.750
SET       1.311       98.828
SET       1.319       98.906
SET       1.327       98.984
SET       1.335       99.062
SET       1.335       99.141
SET       1.343       99.219
SET       1.343       99.258
SET       1.343       99.297
SET       1.351       99.336
SET       1.351       99.375
SET       1.351       99.414
SET       1.351       99.453
SET       1.359       99.492
SET       1.359       99.531
SET       1.359       99.570
SET       1.367       99.609
SET       1.367       99.629
SET       1.367       99.648
SET       1.367       99.668
SET       1.367       99.688
SET       1.367       99.707
SET       1.375       99.727
SET       1.375       99.746
SET       1.375       99.766
SET       1.375       99.785
SET       1.383       99.805
SET       1.383       99.814
SET       1.383       99.824
SET       1.383       99.834
SET       1.383       99.844
SET       1.383       99.854
SET       1.383       99.863
SET       1.391       99.873
SET       1.391       99.883
SET       1.391       99.893
SET       1.399       99.902
SET       1.399       99.907
SET       1.399       99.912
SET       1.399       99.917
SET       1.399       99.922
SET       1.407       99.927
SET       1.407       99.932
SET       1.407       99.937
SET       1.415       99.941
SET       1.415       99.946
SET       1.423       99.951
SET       1.423       99.954
SET       1.423       99.956
SET       1.423       99.958
SET       1.431       99.961
SET       1.431       99.963
SET       1.439       99.966
SET       1.447       99.968
SET       1.447       99.971
SET       1.455       99.973
SET       1.455       99.976
SET       1.463       99.977
SET       1.463       99.978
SET       1.463       99.979
SET       1.471       99.980
SET       1.471       99.982
SET       1.471       99.983
SET       1.479       99.984
SET       1.479       99.985
SET       1.487       99.987
SET       1.495       99.988
SET       1.495       99.988
SET       1.495       99.989
SET       1.503       99.990
SET       1.503       99.990
SET       1.511       99.991
SET       1.511       99.991
SET       1.519       99.992
SET       1.527       99.993
SET       1.527       99.993
SET       1.543       99.994
SET       1.551       99.994
SET       1.551       99.995
SET       1.567       99.995
SET       1.575       99.995
SET       1.583       99.995
SET       1.607       99.996
SET       1.623       99.996
SET       1.639       99.996
SET       1.655       99.997
SET       1.671       99.997
SET       1.695       99.997
SET       1.711       99.997
SET       1.743       99.997
SET       1.759       99.998
SET       1.775       99.998
SET       1.807       99.998
SET       1.855       99.998
SET       1.871       99.998
SET       1.919       99.998
SET       1.943       99.998
SET       1.959       99.999
SET       1.967       99.999
SET       1.975       99.999
SET       1.991       99.999
SET       1.999       99.999
SET       2.039       99.999
SET       2.039       99.999
SET       2.063       99.999
SET       2.063       99.999
SET       2.079       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.111      100.000
SET       2.127      100.000
SET       2.127      100.000
SET       2.143      100.000
SET       2.143      100.000
SET       2.143      100.000
SET       2.143      100.000
SET       2.143      100.000
SET       2.143      100.000
SET       2.159      100.000
SET       2.159      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.175      100.000
SET       2.191      100.000
SET       2.191      100.000
SET       2.191      100.000
SET       2.191      100.000
SET       2.223      100.000
SET       2.223      100.000
SET       2.223      100.000
SET       2.223      100.000
