Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分30秒   999     72427    4.00    0.00    0.00    0.00    4.00     3    218.00      0.00 2670032  117868   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分31秒   999     72427  251.00   80.00    0.00    0.00  331.00     3  41616.00      0.00 2734252  161964   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分32秒   999     72427  268.00  108.00    0.00    0.00  376.00     3  27718.00      0.00 2728316  158768   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分33秒   999     72427  252.00  120.00    0.00    0.00  372.00     3   5236.00      0.00 2726684  158296   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分34秒   999     72427  252.00  116.00    0.00    0.00  368.00     3   6606.00      0.00 2724080  157632   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分35秒   999     72427  256.00  112.00    0.00    0.00  368.00     3   4372.00      0.00 2725024  158196   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分36秒   999     72427  258.00  110.00    0.00    0.00  368.00     3   4119.00      0.00 2722964  156936   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分37秒   999     72427  251.00  113.00    0.00    0.00  364.00     3   1924.00      0.00 2722672  156760   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分38秒   999     72427  254.00  110.00    0.00    0.00  364.00     3   1812.00      0.00 2720768  155700   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分39秒   999     72427  247.00  109.00    0.00    0.00  356.00     3   1267.00      0.00 2719584  155560   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分40秒   999     72427  251.00  114.00    0.00    0.00  365.00     3   1660.00      0.00 2719504  155552   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分41秒   999     72427  245.00  114.00    0.00    0.00  359.00     3   1439.00      0.00 2718896  154936   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分42秒   999     72427  256.00  113.00    0.00    0.00  369.00     3   1603.00      0.00 2719920  155224   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分43秒   999     72427  256.00  105.00    0.00    0.00  361.00     3   1278.00      0.00 2718752  154808   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分44秒   999     72427  262.00   98.00    0.00    0.00  360.00     3    914.00      0.00 2718752  154816   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分45秒   999     72427  258.00  109.00    0.00    0.00  367.00     3    934.00      0.00 2718392  155656   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时38分46秒   999     72427  253.00  111.00    0.00    0.00  364.00     3   1328.00      0.00 2717956  154844   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
