Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分38秒   999    139471    2.00    2.00    0.00    0.00    4.00     3     46.00      0.00 2669820  115616   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分39秒   999    139471   66.00   16.00    0.00    0.00   82.00     3      2.00      0.00 2668868  115240   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分40秒   999    139471   41.00   13.00    0.00    0.00   54.00     3      0.00      0.00 2668868  115240   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分41秒   999    139471   40.00   13.00    0.00    0.00   53.00     3      1.00      0.00 2668868  115240   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分42秒   999    139471   42.00   11.00    0.00    0.00   53.00     3      0.00      0.00 2668868  115240   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分43秒   999    139471   44.00    9.00    0.00    0.00   53.00     3     65.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分44秒   999    139471   41.00   11.00    0.00    0.00   52.00     3     26.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分45秒   999    139471   38.00   14.00    0.00    0.00   52.00     3     25.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分46秒   999    139471   44.00    9.00    0.00    0.00   53.00     3     31.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分47秒   999    139471   40.00   13.00    0.00    0.00   53.00     3     66.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分48秒   999    139471   43.00   10.00    0.00    0.00   53.00     3     30.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分49秒   999    139471   42.00   10.00    0.00    0.00   52.00     3     53.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分50秒   999    139471   41.00   11.00    0.00    0.00   52.00     3     21.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分51秒   999    139471   43.00   11.00    0.00    0.00   54.00     3     65.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分52秒   999    139471   40.00   12.00    0.00    0.00   52.00     3     25.00      0.00 2668868  114896   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分53秒   999    139471   41.00   13.00    0.00    0.00   54.00     3     75.00      0.00 2668868  115024   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时06分54秒   999    139471   42.00   11.00    0.00    0.00   53.00     3      4.00      0.00 2668868  115024   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
