Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分34秒   999    142857   49.00   15.00    0.00    0.00   64.00     2   1461.00      0.00 2679184  122800   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分35秒   999    142857  176.00   37.00    0.00    0.00  213.00     2  59491.00      0.00 2715204  152056   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分36秒   999    142857  171.00   44.00    0.00    0.00  215.00     2  80252.00      0.00 2716312  153156   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分37秒   999    142857  163.00   47.00    0.00    0.00  210.00     2  80812.00      0.00 2723812  155152   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分38秒   999    142857  182.00   34.00    0.00    0.00  216.00     2  91970.00      0.00 2718036  153852   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分39秒   999    142857  169.00   42.00    0.00    0.00  211.00     2  86838.00      0.00 2718652  154568   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分40秒   999    142857  180.00   34.00    0.00    0.00  214.00     2  92468.00      0.00 2719016  154084   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分41秒   999    142857  174.00   36.00    0.00    0.00  210.00     2  89245.00      0.00 2720580  155576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分42秒   999    142857  172.00   40.00    0.00    0.00  212.00     2  90365.00      0.00 2718944  155512   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分43秒   999    142857  169.00   43.00    0.00    0.00  212.00     2  97816.00      0.00 2719252  155596   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分44秒   999    142857  176.00   36.00    0.00    0.00  212.00     2  84486.00      0.00 2719368  154848   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分45秒   999    142857  179.00   32.00    0.00    0.00  211.00     2  87796.00      0.00 2723592  155288   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分46秒   999    142857  171.00   35.00    0.00    0.00  206.00     2  79771.00      0.00 2727744  157412   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分47秒   999    142857  170.00   42.00    0.00    0.00  212.00     2  92999.00      0.00 2719532  152832   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分48秒   999    142857  175.00   36.00    0.00    0.00  211.00     2  88482.00      0.00 2722572  156160   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分49秒   999    142857  171.00   40.00    0.00    0.00  211.00     2  83105.00      0.00 2720864  157788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09时17分50秒   999    142857  185.00   28.00    0.00    0.00  213.00     2  88764.00      0.00 2723760  154916   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
