Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分43秒   999    101092   18.00    5.00    0.00    0.00   23.00     3    464.00      0.00 2671632  119768   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分44秒   999    101092  251.00   75.00    0.00    0.00  326.00     3  62339.00      0.00 2732184  163796   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分45秒   999    101092  265.00  109.00    0.00    0.00  374.00     3  23702.00      0.00 2730292  162264   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分46秒   999    101092  260.00  110.00    0.00    0.00  370.00     3   8306.00      0.00 2728700  162908   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分47秒   999    101092  254.00  117.00    0.00    0.00  371.00     3   3479.00      0.00 2727596  162732   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分48秒   999    101092  260.00  110.00    0.00    0.00  370.00     3   3672.00      0.00 2727996  162952   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分49秒   999    101092  263.00  108.00    0.00    0.00  371.00     3   2752.00      0.00 2728652  163084   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分50秒   999    101092  259.00  110.00    0.00    0.00  369.00     3   2991.00      0.00 2725800  161236   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分51秒   999    101092  259.00  108.00    0.00    0.00  367.00     3   1929.00      0.00 2725800  161748   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分52秒   999    101092  258.00  110.00    0.00    0.00  368.00     3   1778.00      0.00 2725432  161360   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分53秒   999    101092  260.00  109.00    0.00    0.00  369.00     3   1662.00      0.00 2725576  161204   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分54秒   999    101092  262.00  106.00    0.00    0.00  368.00     3   1823.00      0.00 2724552  160492   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分55秒   999    101092  259.00  107.00    0.00    0.00  366.00     3   1615.00      0.00 2725064  161696   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分56秒   999    101092  264.00  101.00    0.00    0.00  365.00     3   1645.00      0.00 2725064  161560   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分57秒   999    101092  253.00  112.00    0.00    0.00  365.00     3   2178.00      0.00 2727640  162684   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分58秒   999    101092  265.00  104.00    0.00    0.00  369.00     3   1240.00      0.00 2727640  162952   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时44分59秒   999    101092  260.00  105.00    0.00    0.00  365.00     3   1664.00      0.00 2726616  163012   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
