Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分35秒   999    137948   57.00   13.00    0.00    0.00   70.00     2   1488.00      0.00 2683640  121176   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分36秒   999    137948  174.00   42.00    0.00    0.00  216.00     2  54637.00      0.00 2709372  142284   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分37秒   999    137948  169.00   46.00    0.00    0.00  215.00     2 106855.00      0.00 2714036  146772   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分38秒   999    137948  181.00   36.00    0.00    0.00  217.00     2  94694.00      0.00 2729228  158240   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分39秒   999    137948  178.00   41.00    0.00    0.00  219.00     2  99699.00      0.00 2723848  151964   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分40秒   999    137948  180.00   36.00    0.00    0.00  216.00     2  91933.00      0.00 2722540  154448   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分41秒   999    137948  171.00   40.00    0.00    0.00  211.00     2  92986.00      0.00 2726076  156352   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分42秒   999    137948  175.00   41.00    0.00    0.00  216.00     2  95921.00      0.00 2725660  152052   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分43秒   999    137948  173.00   38.00    0.00    0.00  211.00     2  85845.00      0.00 2720000  152080   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分44秒   999    137948  179.00   38.00    0.00    0.00  217.00     2  86491.00      0.00 2729856  156308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分45秒   999    137948  179.00   39.00    0.00    0.00  218.00     2 100107.00      0.00 2732104  162568   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分46秒   999    137948  178.00   39.00    0.00    0.00  217.00     2  94874.00      0.00 2726304  155728   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分47秒   999    137948  164.00   49.00    0.00    0.00  213.00     2  94265.00      0.00 2726188  155420   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分48秒   999    137948  182.00   38.00    0.00    0.00  220.00     2  90540.00      0.00 2721940  152720   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
20时01分49秒   999    137948  175.00   45.00    0.00    0.00  220.00     2  97967.00      0.00 2726024  159312   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
