Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分39秒   999     90380   14.00    6.00    0.00    0.00   20.00     2    983.00      0.00 2671564  118040   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分40秒   999     90380  191.00   75.00    0.00    0.00  266.00     2  45507.00      0.00 2731876  160128   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分41秒   999     90380  231.00  106.00    0.00    0.00  337.00     2  13342.00      0.00 2724796  156684   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分42秒   999     90380  225.00  106.00    0.00    0.00  331.00     2   6855.00      0.00 2724408  154876   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分43秒   999     90380  218.00  111.00    0.00    0.00  329.00     2   5455.00      0.00 2721844  154468   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分44秒   999     90380  225.00  106.00    0.00    0.00  331.00     2   4186.00      0.00 2720896  154888   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分45秒   999     90380  216.00  115.00    0.00    0.00  331.00     2   2567.00      0.00 2720304  155384   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分46秒   999     90380  220.00  109.00    0.00    0.00  329.00     2   2583.00      0.00 2719760  154720   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分47秒   999     90380  214.00  114.00    0.00    0.00  328.00     2   1907.00      0.00 2719144  154224   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分48秒   999     90380  229.00  101.00    0.00    0.00  330.00     2   2504.00      0.00 2720168  155456   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分49秒   999     90380  213.00  113.00    0.00    0.00  326.00     2   1730.00      0.00 2717864  153936   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分50秒   999     90380  228.00  100.00    0.00    0.00  328.00     2   2593.00      0.00 2718376  153492   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分51秒   999     90380  217.00  111.00    0.00    0.00  328.00     2   2905.00      0.00 2719144  155176   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分52秒   999     90380  221.00  101.00    0.00    0.00  322.00     2   1949.00      0.00 2718792  154408   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分53秒   999     90380  227.00  102.00    0.00    0.00  329.00     2   1768.00      0.00 2719816  155164   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分54秒   999     90380  227.00  100.00    0.00    0.00  327.00     2   1709.00      0.00 2719080  154544   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时56分55秒   999     90380  228.00   98.00    0.00    0.00  326.00     2   1378.00      0.00 2719224  155036   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
