Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分39秒   999    112493    2.00    1.00    0.00    0.00    3.00     2    225.00      0.00 2668948  117008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分40秒   999    112493   47.00   14.00    0.00    0.00   61.00     2    163.00      0.00 2670044  116852   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分41秒   999    112493   56.00   15.00    0.00    0.00   71.00     2    162.00      0.00 2670120  117228   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分42秒   999    112493   39.00   17.00    0.00    0.00   56.00     2      0.00      0.00 2668584  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分43秒   999    112493   42.00   13.00    0.00    0.00   55.00     2      0.00      0.00 2667996  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分44秒   999    112493   44.00   11.00    0.00    0.00   55.00     2     60.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分45秒   999    112493   43.00   12.00    0.00    0.00   55.00     2     17.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分46秒   999    112493   45.00    8.00    0.00    0.00   53.00     2     10.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分47秒   999    112493   43.00   12.00    0.00    0.00   55.00     2     23.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分48秒   999    112493   41.00   13.00    0.00    0.00   54.00     2     19.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分49秒   999    112493   45.00   11.00    0.00    0.00   56.00     2     11.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分50秒   999    112493   39.00   15.00    0.00    0.00   54.00     2      0.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分51秒   999    112493   37.00   17.00    0.00    0.00   54.00     2      0.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分52秒   999    112493   40.00   14.00    0.00    0.00   54.00     2      0.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分53秒   999    112493   45.00    9.00    0.00    0.00   54.00     2     15.00      0.00 2668508  116752   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分54秒   999    112493   41.00   14.00    0.00    0.00   55.00     2     51.00      0.00 2668508  117008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07时57分55秒   999    112493   45.00    9.00    0.00    0.00   54.00     2      0.00      0.00 2668508  117008   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
