Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时28分55秒   999     51116   19.00    3.00    0.00    0.00   22.00     3    638.00      0.00 2670480  122424   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时28分56秒   999     51116  213.00   86.00    0.00    0.00  299.00     3  28609.00      0.00 2714052  156132   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时28分57秒   999     51116  228.00  107.00    0.00    0.00  335.00     3  11648.00      0.00 2715952  156084   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时28分58秒   999     51116  230.00   97.00    0.00    0.00  327.00     3   8351.00      0.00 2715680  155684   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时28分59秒   999     51116  229.00   98.00    0.00    0.00  327.00     3   4661.00      0.00 2714804  156640   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分00秒   999     51116  219.00  112.00    0.00    0.00  331.00     3   4659.00      0.00 2715332  158348   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分01秒   999     51116  228.00  102.00    0.00    0.00  330.00     3   3018.00      0.00 2715332  157960   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分02秒   999     51116  217.00  109.00    0.00    0.00  326.00     3   2749.00      0.00 2715700  158364   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分03秒   999     51116  222.00   99.00    0.00    0.00  321.00     3   2407.00      0.00 2716724  158720   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分04秒   999     51116  230.00   96.00    0.00    0.00  326.00     3   2183.00      0.00 2716724  157788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分05秒   999     51116  224.00  107.00    0.00    0.00  331.00     3   2893.00      0.00 2718772  158176   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分06秒   999     51116  225.00  102.00    0.00    0.00  327.00     3   2249.00      0.00 2718260  158300   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分07秒   999     51116  224.00  107.00    0.00    0.00  331.00     3   2702.00      0.00 2717748  158480   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分08秒   999     51116  213.00  110.00    0.00    0.00  323.00     3   2667.00      0.00 2719044  158780   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分09秒   999     51116  216.00  108.00    0.00    0.00  324.00     3   2142.00      0.00 2718020  157996   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分10秒   999     51116  219.00  107.00    0.00    0.00  326.00     3   2159.00      0.00 2717876  158468   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时29分11秒   999     51116  224.00  101.00    0.00    0.00  325.00     3   1618.00      0.00 2718388  159272   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
