id: q3-rate50, starting consumer #0
id: q3-rate50, starting consumer #0, channel #0
id: q3-rate50, starting consumer #1
id: q3-rate50, starting consumer #1, channel #0
id: q3-rate50, starting consumer #2
id: q3-rate50, starting consumer #2, channel #0
id: q3-rate50, starting consumer #3
id: q3-rate50, starting consumer #3, channel #0
id: q3-rate50, starting consumer #4
id: q3-rate50, starting consumer #4, channel #0
id: q3-rate50, starting consumer #5
id: q3-rate50, starting consumer #5, channel #0
id: q3-rate50, starting consumer #6
id: q3-rate50, starting consumer #6, channel #0
id: q3-rate50, starting consumer #7
id: q3-rate50, starting consumer #7, channel #0
id: q3-rate50, starting producer #0
id: q3-rate50, starting producer #0, channel #0
id: q3-rate50, starting producer #1
id: q3-rate50, starting producer #1, channel #0
id: q3-rate50, starting producer #2
id: q3-rate50, starting producer #2, channel #0
id: q3-rate50, starting producer #3
id: q3-rate50, starting producer #3, channel #0
id: q3-rate50, starting producer #4
id: q3-rate50, starting producer #4, channel #0
id: q3-rate50, starting producer #5
id: q3-rate50, starting producer #5, channel #0
id: q3-rate50, starting producer #6
id: q3-rate50, starting producer #6, channel #0
id: q3-rate50, starting producer #7
id: q3-rate50, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/18 23:28:56  21829 msg/s  21307 msg/s      0 msg/s  21803 msg/s 112/2174/6688/17726/24042/27116 µs 195/2070/9060/26354/31608/34197 µs
2026/07/18 23:28:57  26540 msg/s  27061 msg/s      0 msg/s  26563 msg/s 98/337/569/5850/15011/26096 µs 228/546/796/12721/25362/29024 µs
2026/07/18 23:28:58  23996 msg/s  24005 msg/s      0 msg/s  23999 msg/s 111/431/614/781/900/1347 µs 207/664/780/930/1065/1545 µs
2026/07/18 23:28:59  24026 msg/s  24018 msg/s      0 msg/s  24026 msg/s 119/492/646/823/1538/4549 µs 275/725/819/973/1705/3948 µs
2026/07/18 23:29:00  24036 msg/s  24030 msg/s      0 msg/s  24020 msg/s 105/300/476/680/871/2518 µs 199/526/676/895/1112/2849 µs
2026/07/18 23:29:01  24008 msg/s  24000 msg/s      0 msg/s  24000 msg/s 102/338/481/717/908/2779 µs 201/538/672/851/1096/4540 µs
2026/07/18 23:29:02  24000 msg/s  23997 msg/s      0 msg/s  23999 msg/s 108/428/598/774/880/993 µs 195/646/761/928/1038/1890 µs
2026/07/18 23:29:03  24019 msg/s  24029 msg/s      0 msg/s  24030 msg/s 110/472/629/811/930/1723 µs 215/698/807/941/1055/4443 µs
2026/07/18 23:29:04  23994 msg/s  24007 msg/s      0 msg/s  24006 msg/s 110/465/623/791/879/1006 µs 208/690/791/932/1057/1730 µs
2026/07/18 23:29:05  24005 msg/s  23994 msg/s      0 msg/s  23999 msg/s 108/272/375/538/663/1364 µs 215/458/575/774/917/1613 µs
2026/07/18 23:29:06  24039 msg/s  24030 msg/s      0 msg/s  24023 msg/s 124/480/640/803/906/4197 µs 223/694/804/949/1100/3125 µs
2026/07/18 23:29:07  24002 msg/s  24007 msg/s      0 msg/s  24007 msg/s 112/298/429/652/796/1027 µs 222/519/639/836/951/1228 µs
2026/07/18 23:29:08  24017 msg/s  24013 msg/s      0 msg/s  24019 msg/s 113/449/600/775/913/4032 µs 245/683/784/933/1109/4385 µs
2026/07/18 23:29:09  24024 msg/s  24029 msg/s      0 msg/s  24030 msg/s 120/500/664/819/929/1068 µs 307/724/820/953/1061/1511 µs
2026/07/18 23:29:10  24003 msg/s  24009 msg/s      0 msg/s  24002 msg/s 121/509/654/832/1072/4145 µs 291/741/837/986/1504/4374 µs
2026/07/18 23:29:11  24033 msg/s  24018 msg/s      0 msg/s  24024 msg/s 125/486/623/803/922/1014 µs 273/693/800/939/1048/1216 µs
2026/07/18 23:29:12  23995 msg/s  24002 msg/s      0 msg/s  24007 msg/s 116/456/611/808/1000/2650 µs 199/689/795/946/1209/2771 µs
2026/07/18 23:29:13  24030 msg/s  24026 msg/s      0 msg/s  24030 msg/s 133/499/638/830/1103/26214 µs 287/722/830/968/1246/24545 µs
2026/07/18 23:29:14  24027 msg/s  24026 msg/s      0 msg/s  24019 msg/s 121/473/639/825/990/4633 µs 251/718/816/943/1050/4542 µs
2026/07/18 23:29:15  24002 msg/s  24002 msg/s      0 msg/s  24000 msg/s 122/490/641/808/927/1012 µs 285/717/812/950/1060/1893 µs
2026/07/18 23:29:16  24017 msg/s  24036 msg/s      0 msg/s  24035 msg/s 120/408/577/770/882/1174 µs 231/646/787/917/1006/1961 µs
2026/07/18 23:29:17  24004 msg/s  23999 msg/s      0 msg/s  23994 msg/s 122/462/615/778/943/2897 µs 301/703/809/940/1280/3251 µs
2026/07/18 23:29:18  24020 msg/s  24026 msg/s      0 msg/s  24026 msg/s 114/491/638/815/903/1358 µs 294/718/812/953/1059/2080 µs
2026/07/18 23:29:19  24025 msg/s  24030 msg/s      0 msg/s  24030 msg/s 136/498/651/819/968/3810 µs 274/713/818/951/1268/4786 µs
2026/07/18 23:29:20  24011 msg/s  23997 msg/s      0 msg/s  23997 msg/s 134/493/642/807/901/1621 µs 271/731/824/957/1105/1904 µs
