Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分42秒   999    101199   15.00    6.00    0.00    0.00   21.00     1    900.00      0.00 2674400  122408   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分43秒   999    101199  226.00   68.00    0.00    0.00  294.00     1  47619.00      0.00 2762612  188564   0.58  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分44秒   999    101199  278.00   99.00    0.00    0.00  377.00     1  47484.00      0.00 2744980  178232   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分45秒   999    101199  269.00  101.00    0.00    0.00  370.00     1  13684.00      0.00 2743060  177196   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分46秒   999    101199  266.00  108.00    0.00    0.00  374.00     1   8396.00      0.00 2742836  177236   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分47秒   999    101199  254.00  109.00    0.00    0.00  363.00     1   7423.00      0.00 2741476  177328   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分48秒   999    101199  261.00  106.00    0.00    0.00  367.00     1   4685.00      0.00 2741908  177144   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分49秒   999    101199  260.00  110.00    0.00    0.00  370.00     1   4791.00      0.00 2741444  176836   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分50秒   999    101199  263.00  105.00    0.00    0.00  368.00     1   3851.00      0.00 2740756  175640   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分51秒   999    101199  256.00  113.00    0.00    0.00  369.00     1   3185.00      0.00 2738996  175516   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分52秒   999    101199  265.00  102.00    0.00    0.00  367.00     1   2043.00      0.00 2739636  176516   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分53秒   999    101199  260.00  104.00    0.00    0.00  364.00     1   1745.00      0.00 2738020  175640   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分54秒   999    101199  252.00  114.00    0.00    0.00  366.00     1   1579.00      0.00 2738676  174896   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分55秒   999    101199  244.00  111.00    0.00    0.00  355.00     1   1417.00      0.00 2736548  174020   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分56秒   999    101199  252.00  105.00    0.00    0.00  357.00     1   1651.00      0.00 2736980  174148   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分57秒   999    101199  261.00  106.00    0.00    0.00  367.00     1   2012.00      0.00 2735524  172624   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时10分58秒   999    101199  255.00  105.00    0.00    0.00  360.00     1   1948.00      0.00 2735444  172756   0.53  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
