Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分08秒   999    115946   60.00   13.00    0.00    0.00   73.00     2   2658.00      0.00 2682988  126596   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分09秒   999    115946  180.00   36.00    0.00    0.00  216.00     2  62976.00      0.00 2716184  152096   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分10秒   999    115946  172.00   39.00    0.00    0.00  211.00     2  75510.00      0.00 2714060  153972   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分11秒   999    115946  183.00   34.00    0.00    0.00  217.00     2  82041.00      0.00 2718352  158296   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分12秒   999    115946  187.00   34.00    0.00    0.00  221.00     2  79378.00      0.00 2718092  154084   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分13秒   999    115946  184.00   34.00    0.00    0.00  218.00     2  78892.00      0.00 2719160  154716   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分14秒   999    115946  174.00   40.00    0.00    0.00  214.00     2  81038.00      0.00 2722584  157404   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分15秒   999    115946  186.00   33.00    0.00    0.00  219.00     2  79347.00      0.00 2729464  160128   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分16秒   999    115946  185.00   33.00    0.00    0.00  218.00     2  78171.00      0.00 2723792  158000   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分17秒   999    115946  184.00   30.00    0.00    0.00  214.00     2  74406.00      0.00 2725640  161260   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分18秒   999    115946  178.00   39.00    0.00    0.00  217.00     2  79282.00      0.00 2717188  156336   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分19秒   999    115946  179.00   40.00    0.00    0.00  219.00     2  81307.00      0.00 2717804  156428   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分20秒   999    115946  178.00   36.00    0.00    0.00  214.00     2  86641.00      0.00 2719380  157620   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分21秒   999    115946  179.00   37.00    0.00    0.00  216.00     2  91860.00      0.00 2721428  154704   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分22秒   999    115946  181.00   34.00    0.00    0.00  215.00     2  86664.00      0.00 2725908  157680   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分23秒   999    115946  182.00   33.00    0.00    0.00  215.00     2  84623.00      0.00 2718924  157016   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04时14分24秒   999    115946  156.00   29.00    0.00    0.00  185.00     2  68623.00      0.00 2722100  152796   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
