Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分18秒   999     97227   50.00   20.00    0.00    0.00   70.00     0   1974.00      0.00 2681764  122348   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分19秒   999     97227  267.00   94.00    0.00    0.00  361.00     0  30450.00      0.00 2714152  150384   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分20秒   999     97227  257.00  119.00    0.00    0.00  376.00     0  12889.00      0.00 2712252  149724   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分21秒   999     97227  248.00  119.00    0.00    0.00  367.00     0   4651.00      0.00 2712524  149952   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分22秒   999     97227  258.00  111.00    0.00    0.00  369.00     0   4482.00      0.00 2712380  149604   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分23秒   999     97227  254.00  110.00    0.00    0.00  364.00     0   2787.00      0.00 2713024  150900   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分24秒   999     97227  254.00  110.00    0.00    0.00  364.00     0   1708.00      0.00 2711128  150016   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分25秒   999     97227  259.00  111.00    0.00    0.00  370.00     0   2022.00      0.00 2713032  150992   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分26秒   999     97227  254.00  107.00    0.00    0.00  361.00     0   1319.00      0.00 2711256  150024   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分27秒   999     97227  252.00  106.00    0.00    0.00  358.00     0    808.00      0.00 2711256  150480   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分28秒   999     97227  254.00  106.00    0.00    0.00  360.00     0    858.00      0.00 2711768  150288   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分29秒   999     97227  253.00  106.00    0.00    0.00  359.00     0   1008.00      0.00 2711256  150072   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分30秒   999     97227  257.00  103.00    0.00    0.00  360.00     0    454.00      0.00 2711256  150364   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分31秒   999     97227  242.00  114.00    0.00    0.00  356.00     0    822.00      0.00 2711256  150440   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分32秒   999     97227  250.00  110.00    0.00    0.00  360.00     0    632.00      0.00 2712280  150932   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分33秒   999     97227  254.00  107.00    0.00    0.00  361.00     0   1006.00      0.00 2711404  150644   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分34秒   999     97227  253.00  105.00    0.00    0.00  358.00     0    964.00      0.00 2711916  151068   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
