Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分45秒   999    119238   48.00   13.00    0.00    0.00   61.00     1   1616.00      0.00 2680596  125372   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分46秒   999    119238  276.00   92.00    0.00    0.00  368.00     1  58827.00      0.00 2754948  181756   0.56  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分47秒   999    119238  271.00  107.00    0.00    0.00  378.00     1   5580.00      0.00 2752436  180124   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分48秒   999    119238  276.00  101.00    0.00    0.00  377.00     1   4287.00      0.00 2753380  180520   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分49秒   999    119238  268.00  109.00    0.00    0.00  377.00     1   3591.00      0.00 2750644  180144   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分50秒   999    119238  271.00  105.00    0.00    0.00  376.00     1   5742.00      0.00 2749028  178812   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分51秒   999    119238  273.00  104.00    0.00    0.00  377.00     1   4050.00      0.00 2746740  178684   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分52秒   999    119238  270.00  107.00    0.00    0.00  377.00     1   2453.00      0.00 2746180  177928   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分53秒   999    119238  270.00  108.00    0.00    0.00  378.00     1   1843.00      0.00 2746612  178436   0.55  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分54秒   999    119238  272.00  104.00    0.00    0.00  376.00     1   1962.00      0.00 2745384  177768   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分55秒   999    119238  269.00  108.00    0.00    0.00  377.00     1   1982.00      0.00 2746328  178148   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分56秒   999    119238  273.00  104.00    0.00    0.00  377.00     1   1968.00      0.00 2744712  177132   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分57秒   999    119238  277.00   99.00    0.00    0.00  376.00     1   2108.00      0.00 2745368  176972   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分58秒   999    119238  284.00   93.00    0.00    0.00  377.00     1   1814.00      0.00 2743752  176172   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时11分59秒   999    119238  265.00  113.00    0.00    0.00  378.00     1   2434.00      0.00 2742648  175392   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时12分00秒   999    119238  266.00  109.00    0.00    0.00  375.00     1   2049.00      0.00 2742044  175420   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
12时12分01秒   999    119238  269.00  107.00    0.00    0.00  376.00     1   1720.00      0.00 2742108  175268   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
