Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分20秒   999    112914   48.00   14.00    0.00    0.00   62.00     1    225.00      0.00 2669652  116396   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分21秒   999    112914  175.00   39.00    0.00    0.00  214.00     1  51921.00      0.00 2709088  144036   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分22秒   999    112914  177.00   36.00    0.00    0.00  213.00     1  86610.00      0.00 2714592  151056   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分23秒   999    112914  179.00   36.00    0.00    0.00  215.00     1  87817.00      0.00 2717236  151020   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分24秒   999    112914  176.00   42.00    0.00    0.00  218.00     1  82739.00      0.00 2726380  156232   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分25秒   999    112914  178.00   35.00    0.00    0.00  213.00     1  76060.00      0.00 2725104  155576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分26秒   999    112914  172.00   43.00    0.00    0.00  215.00     1  79241.00      0.00 2724024  155308   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分27秒   999    112914  186.00   31.00    0.00    0.00  217.00     1  77253.00      0.00 2719656  154816   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分28秒   999    112914  188.00   27.00    0.00    0.00  215.00     1  68501.00      0.00 2717620  153652   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分29秒   999    112914  172.00   38.00    0.00    0.00  210.00     1  70916.00      0.00 2719192  153380   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分30秒   999    112914  182.00   36.00    0.00    0.00  218.00     1  76647.00      0.00 2721400  153028   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分31秒   999    112914  170.00   44.00    0.00    0.00  214.00     1  77557.00      0.00 2719548  154212   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分32秒   999    112914  176.00   40.00    0.00    0.00  216.00     1  79923.00      0.00 2722112  154096   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分33秒   999    112914  178.00   39.00    0.00    0.00  217.00     1  81327.00      0.00 2722496  152500   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分34秒   999    112914  177.00   42.00    0.00    0.00  219.00     1  84353.00      0.00 2720496  155040   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分35秒   999    112914  175.00   38.00    0.00    0.00  213.00     1  83458.00      0.00 2724672  157888   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时26分36秒   999    112914  172.00   41.00    0.00    0.00  213.00     1  86489.00      0.00 2721316  154484   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
