Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分15秒   999    111316   20.00    5.00    0.00    0.00   25.00     0    467.00      0.00 2671928  118284   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分16秒   999    111316  253.00   71.00    0.00    0.00  324.00     0  65888.00      0.00 2735240  160648   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分17秒   999    111316  290.00   89.00    0.00    0.00  379.00     0  74001.00      0.00 2739444  163988   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分18秒   999    111316  262.00  115.00    0.00    0.00  377.00     0   8562.00      0.00 2737516  162140   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分19秒   999    111316  271.00  105.00    0.00    0.00  376.00     0   6812.00      0.00 2734680  161432   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分20秒   999    111316  272.00  104.00    0.00    0.00  376.00     0   5556.00      0.00 2735336  162276   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分21秒   999    111316  268.00  110.00    0.00    0.00  378.00     0   3519.00      0.00 2733952  161508   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分22秒   999    111316  264.00  112.00    0.00    0.00  376.00     0   2608.00      0.00 2732192  160776   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分23秒   999    111316  269.00  108.00    0.00    0.00  377.00     0   2570.00      0.00 2731536  161112   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分24秒   999    111316  270.00  107.00    0.00    0.00  377.00     0   1596.00      0.00 2731168  160540   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分25秒   999    111316  270.00  108.00    0.00    0.00  378.00     0   1838.00      0.00 2730064  160008   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分26秒   999    111316  257.00  120.00    0.00    0.00  377.00     0   1965.00      0.00 2730480  160048   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分27秒   999    111316  270.00  104.00    0.00    0.00  374.00     0   1528.00      0.00 2729888  159580   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分28秒   999    111316  257.00  119.00    0.00    0.00  376.00     0   1419.00      0.00 2728784  158556   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分29秒   999    111316  272.00  108.00    0.00    0.00  380.00     0   1481.00      0.00 2729216  159020   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分30秒   999    111316  271.00  104.00    0.00    0.00  375.00     0   1298.00      0.00 2727680  158800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时02分31秒   999    111316  268.00  109.00    0.00    0.00  377.00     0   1109.00      0.00 2727088  158204   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
