Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分31秒   999    112001   57.00    9.00    0.00    0.00   66.00     3    907.00      0.00 2675196  119096   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分32秒   999    112001  185.00   32.00    0.00    0.00  217.00     3  53755.00      0.00 2703376  141752   0.43  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分33秒   999    112001  170.00   45.00    0.00    0.00  215.00     3  84453.00      0.00 2719364  155832   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分34秒   999    112001  177.00   39.00    0.00    0.00  216.00     3  84126.00      0.00 2719400  151928   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分35秒   999    112001  184.00   36.00    0.00    0.00  220.00     3  84738.00      0.00 2720440  154604   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分36秒   999    112001  186.00   31.00    0.00    0.00  217.00     3  84265.00      0.00 2728660  156076   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分37秒   999    112001  185.00   34.00    0.00    0.00  219.00     3  79802.00      0.00 2724668  152356   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分38秒   999    112001  187.00   32.00    0.00    0.00  219.00     3  83861.00      0.00 2725536  154836   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分39秒   999    112001  179.00   36.00    0.00    0.00  215.00     3  80940.00      0.00 2718396  154872   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分40秒   999    112001  175.00   40.00    0.00    0.00  215.00     3  78325.00      0.00 2720912  152856   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分41秒   999    112001  177.00   40.00    0.00    0.00  217.00     3  85824.00      0.00 2721520  151556   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分42秒   999    112001  173.00   38.00    0.00    0.00  211.00     3  85548.00      0.00 2724040  154824   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分43秒   999    112001  184.00   34.00    0.00    0.00  218.00     3  77972.00      0.00 2719696  154804   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分44秒   999    112001  179.00   41.00    0.00    0.00  220.00     3  86508.00      0.00 2725784  156888   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分45秒   999    112001  180.00   37.00    0.00    0.00  217.00     3  81705.00      0.00 2716500  152976   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分46秒   999    112001  179.00   35.00    0.00    0.00  214.00     3  82249.00      0.00 2728760  159020   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时30分47秒   999    112001  162.00   26.00    0.00    0.00  188.00     3  70040.00      0.00 2727628  153876   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
