Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分09秒   999    107107   13.00    7.00    0.00    0.00   20.00     0    572.00      0.00 2675660  119196   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分10秒   999    107107  266.00   78.00    0.00    0.00  344.00     0  77097.00      0.00 2737620  162376   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分11秒   999    107107  293.00   85.00    0.00    0.00  378.00     0  56880.00      0.00 2746944  166308   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分12秒   999    107107  272.00  106.00    0.00    0.00  378.00     0   5229.00      0.00 2743024  163908   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分13秒   999    107107  265.00  112.00    0.00    0.00  377.00     0   5600.00      0.00 2744096  164256   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分14秒   999    107107  266.00  110.00    0.00    0.00  376.00     0   4302.00      0.00 2746800  165188   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分15秒   999    107107  273.00  104.00    0.00    0.00  377.00     0   2881.00      0.00 2746112  164972   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分16秒   999    107107  275.00  104.00    0.00    0.00  379.00     0   2588.00      0.00 2745120  164784   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分17秒   999    107107  270.00  106.00    0.00    0.00  376.00     0   1534.00      0.00 2743928  163740   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分18秒   999    107107  276.00  101.00    0.00    0.00  377.00     0   1467.00      0.00 2741368  162400   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分19秒   999    107107  273.00  104.00    0.00    0.00  377.00     0   1791.00      0.00 2741816  162504   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分20秒   999    107107  277.00  100.00    0.00    0.00  377.00     0   1596.00      0.00 2740424  162000   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分21秒   999    107107  275.00  102.00    0.00    0.00  377.00     0   1702.00      0.00 2741272  161492   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分22秒   999    107107  272.00  105.00    0.00    0.00  377.00     0   1408.00      0.00 2739816  161896   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分23秒   999    107107  280.00   98.00    0.00    0.00  378.00     0   1052.00      0.00 2738712  161240   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分24秒   999    107107  277.00   99.00    0.00    0.00  376.00     0    945.00      0.00 2737960  161620   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时49分25秒   999    107107  266.00  111.00    0.00    0.00  377.00     0    801.00      0.00 2736856  160880   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
