Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分40秒   999    115158   18.00    6.00    0.00    0.00   24.00     0    413.00      0.00 2673280  117560   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分41秒   999    115158  260.00   70.00    0.00    0.00  330.00     0  90070.00      0.00 2753560  171116   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分42秒   999    115158  291.00   89.00    0.00    0.00  380.00     0  47813.00      0.00 2732668  161272   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分43秒   999    115158  270.00  105.00    0.00    0.00  375.00     0   6258.00      0.00 2731336  160712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分44秒   999    115158  263.00  112.00    0.00    0.00  375.00     0   5576.00      0.00 2729848  161060   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分45秒   999    115158  272.00  106.00    0.00    0.00  378.00     0   3469.00      0.00 2730652  161032   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分46秒   999    115158  272.00  107.00    0.00    0.00  379.00     0   2565.00      0.00 2729116  161772   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分47秒   999    115158  273.00  103.00    0.00    0.00  376.00     0   2539.00      0.00 2728524  160884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分48秒   999    115158  269.00  107.00    0.00    0.00  376.00     0   3369.00      0.00 2727924  160992   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分49秒   999    115158  273.00  102.00    0.00    0.00  375.00     0   1677.00      0.00 2726532  160196   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分50秒   999    115158  271.00  107.00    0.00    0.00  378.00     0   2509.00      0.00 2726452  159504   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分51秒   999    115158  269.00  109.00    0.00    0.00  378.00     0   2923.00      0.00 2725860  158892   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分52秒   999    115158  281.00   94.00    0.00    0.00  375.00     0   2579.00      0.00 2724756  157952   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分53秒   999    115158  274.00  101.00    0.00    0.00  375.00     0   2741.00      0.00 2724676  158108   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分54秒   999    115158  274.00  103.00    0.00    0.00  377.00     0   2307.00      0.00 2723284  158024   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分55秒   999    115158  276.00  101.00    0.00    0.00  377.00     0   1492.00      0.00 2722452  156816   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时18分56秒   999    115158  264.00  112.00    0.00    0.00  376.00     0   1012.00      0.00 2722084  157016   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
