Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分16秒   999     98798   32.00   10.00    0.00    0.00   42.00     3   1212.00      0.00 2678520  123544   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分17秒   999     98798  279.00   92.00    0.00    0.00  371.00     3  18392.00      0.00 2713496  149064   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分18秒   999     98798  262.00  112.00    0.00    0.00  374.00     3   5333.00      0.00 2710604  148520   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分19秒   999     98798  255.00  119.00    0.00    0.00  374.00     3   3025.00      0.00 2711264  148616   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分20秒   999     98798  270.00  106.00    0.00    0.00  376.00     3   2183.00      0.00 2710608  148516   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分21秒   999     98798  266.00  105.00    0.00    0.00  371.00     3   2599.00      0.00 2711488  149496   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分22秒   999     98798  265.00  104.00    0.00    0.00  369.00     3   1228.00      0.00 2709952  148928   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分23秒   999     98798  269.00   98.00    0.00    0.00  367.00     3   1337.00      0.00 2710976  148872   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分24秒   999     98798  261.00  107.00    0.00    0.00  368.00     3   1342.00      0.00 2711460  149116   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分25秒   999     98798  260.00  107.00    0.00    0.00  367.00     3    910.00      0.00 2710852  148676   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分26秒   999     98798  259.00  109.00    0.00    0.00  368.00     3    471.00      0.00 2710244  148412   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分27秒   999     98798  265.00  101.00    0.00    0.00  366.00     3    826.00      0.00 2710244  148492   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分28秒   999     98798  258.00  114.00    0.00    0.00  372.00     3    921.00      0.00 2711492  149160   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分29秒   999     98798  248.00  120.00    0.00    0.00  368.00     3    846.00      0.00 2711236  149456   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分30秒   999     98798  261.00  112.00    0.00    0.00  373.00     3    695.00      0.00 2710724  149016   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分31秒   999     98798  267.00  100.00    0.00    0.00  367.00     3    726.00      0.00 2710212  148368   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时12分32秒   999     98798  261.00  108.00    0.00    0.00  369.00     3    554.00      0.00 2709848  148764   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
