Linux 6.6.30+ (kylin) 	2026年07月21日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分45秒   999     94716   23.00    9.00    0.00    0.00   32.00     3    695.00      0.00 2671676  121216   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分46秒   999     94716  197.00   77.00    0.00    0.00  274.00     3  36244.00      0.00 2721756  158120   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分47秒   999     94716  222.00  110.00    0.00    0.00  332.00     3   5828.00      0.00 2719752  157496   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分48秒   999     94716  210.00  119.00    0.00    0.00  329.00     3   3849.00      0.00 2721144  158640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分49秒   999     94716  216.00  103.00    0.00    0.00  319.00     3   4115.00      0.00 2721512  157688   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分50秒   999     94716  220.00  100.00    0.00    0.00  320.00     3   2925.00      0.00 2720488  158320   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分51秒   999     94716  230.00   91.00    0.00    0.00  321.00     3   2324.00      0.00 2719976  158236   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分52秒   999     94716  206.00  114.00    0.00    0.00  320.00     3   3558.00      0.00 2719224  157864   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分53秒   999     94716  218.00  102.00    0.00    0.00  320.00     3   2995.00      0.00 2720248  158824   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分54秒   999     94716  219.00  104.00    0.00    0.00  323.00     3   2330.00      0.00 2719736  158468   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分55秒   999     94716  213.00  105.00    0.00    0.00  318.00     3   2956.00      0.00 2720104  158364   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分56秒   999     94716  211.00  106.00    0.00    0.00  317.00     3   1863.00      0.00 2719352  158156   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分57秒   999     94716  219.00   99.00    0.00    0.00  318.00     3   1382.00      0.00 2719864  158292   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分58秒   999     94716  208.00  109.00    0.00    0.00  317.00     3   1869.00      0.00 2720744  159316   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时49分59秒   999     94716  213.00  104.00    0.00    0.00  317.00     3    923.00      0.00 2720232  159696   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时50分00秒   999     94716  218.00   98.00    0.00    0.00  316.00     3   1115.00      0.00 2720232  159108   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时50分01秒   999     94716  220.00   97.00    0.00    0.00  317.00     3   1462.00      0.00 2719720  158948   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
