4         Threads
25        Connections per thread
300       Seconds


ALL STATS
============================================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p95 Latency     p99 Latency   p99.9 Latency       KB/sec 
--------------------------------------------------------------------------------------------------------------------------------------------
Sets         8545.72          ---          ---         0.70170         0.71900         0.82300         1.43100         1.49500      8894.90 
Gets        85456.26     85456.26         0.00         0.68951         0.71100         0.78300         1.42300         1.49500     88530.78 
Waits           0.00          ---          ---             ---             ---             ---             ---             ---          --- 
Totals      94001.98     85456.26         0.00         0.69062         0.71100         0.78300         1.42300         1.49500     97425.68 


Request Latency Distribution
Type     <= msec         Percent
------------------------------------------------------------------------
SET       0.023        0.000
SET       0.375        5.000
SET       0.599       10.000
SET       0.671       15.000
SET       0.687       20.000
SET       0.695       25.000
SET       0.703       30.000
SET       0.703       35.000
SET       0.711       40.000
SET       0.719       45.000
SET       0.719       50.000
SET       0.727       52.500
SET       0.727       55.000
SET       0.727       57.500
SET       0.727       60.000
SET       0.735       62.500
SET       0.735       65.000
SET       0.735       67.500
SET       0.735       70.000
SET       0.743       72.500
SET       0.743       75.000
SET       0.743       76.250
SET       0.743       77.500
SET       0.743       78.750
SET       0.743       80.000
SET       0.751       81.250
SET       0.751       82.500
SET       0.751       83.750
SET       0.751       85.000
SET       0.751       86.250
SET       0.759       87.500
SET       0.759       88.125
SET       0.759       88.750
SET       0.759       89.375
SET       0.759       90.000
SET       0.759       90.625
SET       0.767       91.250
SET       0.767       91.875
SET       0.767       92.500
SET       0.775       93.125
SET       0.783       93.750
SET       0.791       94.062
SET       0.799       94.375
SET       0.807       94.688
SET       0.823       95.000
SET       0.847       95.312
SET       0.863       95.625
SET       0.887       95.938
SET       0.919       96.250
SET       0.943       96.562
SET       0.967       96.875
SET       0.975       97.031
SET       0.991       97.188
SET       0.999       97.344
SET       1.023       97.500
SET       1.095       97.656
SET       1.239       97.812
SET       1.319       97.969
SET       1.351       98.125
SET       1.375       98.281
SET       1.391       98.438
SET       1.399       98.516
SET       1.399       98.594
SET       1.407       98.672
SET       1.415       98.750
SET       1.415       98.828
SET       1.423       98.906
SET       1.431       98.984
SET       1.431       99.062
SET       1.439       99.141
SET       1.439       99.219
SET       1.447       99.258
SET       1.447       99.297
SET       1.447       99.336
SET       1.455       99.375
SET       1.455       99.414
SET       1.455       99.453
SET       1.455       99.492
SET       1.463       99.531
SET       1.463       99.570
SET       1.463       99.609
SET       1.471       99.629
SET       1.471       99.648
SET       1.471       99.668
SET       1.471       99.688
SET       1.471       99.707
SET       1.471       99.727
SET       1.479       99.746
SET       1.479       99.766
SET       1.479       99.785
SET       1.479       99.805
SET       1.487       99.814
SET       1.487       99.824
SET       1.487       99.834
SET       1.487       99.844
SET       1.487       99.854
SET       1.487       99.863
SET       1.495       99.873
SET       1.495       99.883
SET       1.495       99.893
SET       1.495       99.902
SET       1.495       99.907
SET       1.503       99.912
SET       1.503       99.917
SET       1.503       99.922
SET       1.503       99.927
SET       1.511       99.932
SET       1.511       99.937
SET       1.511       99.941
SET       1.519       99.946
SET       1.519       99.951
SET       1.519       99.954
SET       1.527       99.956
SET       1.527       99.958
SET       1.527       99.961
SET       1.535       99.963
SET       1.535       99.966
SET       1.535       99.968
SET       1.543       99.971
SET       1.543       99.973
SET       1.551       99.976
SET       1.551       99.977
SET       1.551       99.978
SET       1.559       99.979
SET       1.559       99.980
SET       1.559       99.982
SET       1.567       99.983
SET       1.567       99.984
SET       1.575       99.985
SET       1.575       99.987
SET       1.583       99.988
SET       1.583       99.988
SET       1.583       99.989
SET       1.591       99.990
SET       1.591       99.990
SET       1.599       99.991
SET       1.599       99.991
SET       1.599       99.992
SET       1.607       99.993
SET       1.607       99.993
SET       1.615       99.994
SET       1.615       99.994
SET       1.623       99.995
SET       1.623       99.995
SET       1.623       99.995
SET       1.631       99.995
SET       1.631       99.996
SET       1.639       99.996
SET       1.647       99.996
SET       1.655       99.997
SET       1.671       99.997
SET       1.687       99.997
SET       1.695       99.997
SET       1.735       99.997
SET       1.783       99.998
SET       1.807       99.998
SET       1.831       99.998
SET       1.847       99.998
SET       1.855       99.998
SET       1.887       99.998
SET       1.903       99.998
SET       1.919       99.999
SET       1.935       99.999
SET       1.943       99.999
SET       1.959       99.999
SET       1.959       99.999
SET       1.999       99.999
SET       2.015       99.999
SET       2.023       99.999
SET       2.063       99.999
SET       2.079       99.999
SET       2.095       99.999
SET       2.095       99.999
SET       2.111       99.999
SET       2.127       99.999
SET       2.127       99.999
SET       2.143       99.999
SET       2.159      100.000
SET       2.175      100.000
SET       2.191      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.207      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.255      100.000
SET       2.287      100.000
SET       2.287      100.000
SET       2.303      100.000
SET       2.303      100.000
SET       2.303      100.000
SET       2.303      100.000
SET       2.399      100.000
SET       2.399      100.000
SET       2.399      100.000
SET       2.399      100.000
SET       3.423      100.000
SET       3.423      100.000
SET       3.423      100.000
SET       3.423      100.000
