Linux 6.6.30+ (kylin) 	2026年07月14日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时52分55秒   999    104450   27.00   10.00    0.00    0.00   37.00     2   1178.00      0.00 2674920  117824   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时52分56秒   999    104450  258.00   89.00    0.00    0.00  347.00     2  45820.00      0.00 2719808  154060   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时52分57秒   999    104450  264.00  112.00    0.00    0.00  376.00     2   8321.00      0.00 2716808  151676   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时52分58秒   999    104450  253.00  116.00    0.00    0.00  369.00     2   4689.00      0.00 2715464  150696   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时52分59秒   999    104450  263.00  107.00    0.00    0.00  370.00     2   3596.00      0.00 2713928  150560   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分00秒   999    104450  256.00  113.00    0.00    0.00  369.00     2   2624.00      0.00 2714776  151224   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分01秒   999    104450  259.00  111.00    0.00    0.00  370.00     2   3659.00      0.00 2712560  150372   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分02秒   999    104450  264.00  107.00    0.00    0.00  371.00     2   1489.00      0.00 2711536  150136   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分03秒   999    104450  260.00  106.00    0.00    0.00  366.00     2   1529.00      0.00 2710656  150044   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分04秒   999    104450  255.00  108.00    0.00    0.00  363.00     2   1067.00      0.00 2710656  149536   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分05秒   999    104450  257.00  112.00    0.00    0.00  369.00     2   1162.00      0.00 2710656  149636   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分06秒   999    104450  251.00  113.00    0.00    0.00  364.00     2   3477.00      0.00 2713804  151320   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分07秒   999    104450  252.00  111.00    0.00    0.00  363.00     2   1269.00      0.00 2713692  150724   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分08秒   999    104450  253.00  113.00    0.00    0.00  366.00     2   1161.00      0.00 2712156  150100   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分09秒   999    104450  248.00  119.00    0.00    0.00  367.00     2   1498.00      0.00 2712156  149824   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分10秒   999    104450  257.00  110.00    0.00    0.00  367.00     2   1124.00      0.00 2712940  150156   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时53分11秒   999    104450  254.00  111.00    0.00    0.00  365.00     2   1276.00      0.00 2713084  150096   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
