Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时09分56秒   999    109136   20.00    7.00    0.00    0.00   27.00     1    227.00      0.00 2667392  117460   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时09分57秒   999    109136   49.00    8.00    0.00    0.00   57.00     1     43.00      0.00 2666880  117424   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时09分58秒   999    109136   44.00   14.00    0.00    0.00   58.00     1      1.00      0.00 2666624  117172   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时09分59秒   999    109136   40.00   16.00    0.00    0.00   56.00     1      0.00      0.00 2666624  117172   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分00秒   999    109136   43.00   13.00    0.00    0.00   56.00     1      0.00      0.00 2666624  117172   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分01秒   999    109136   43.00   14.00    0.00    0.00   57.00     1     79.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分02秒   999    109136   43.00   14.00    0.00    0.00   57.00     1     54.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分03秒   999    109136   42.00   14.00    0.00    0.00   56.00     1     40.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分04秒   999    109136   44.00   13.00    0.00    0.00   57.00     1     25.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分05秒   999    109136   46.00   10.00    0.00    0.00   56.00     1     62.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分06秒   999    109136   46.00   11.00    0.00    0.00   57.00     1     29.00      0.00 2667648  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分07秒   999    109136   42.00   14.00    0.00    0.00   56.00     1      5.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分08秒   999    109136   43.00   13.00    0.00    0.00   56.00     1     21.00      0.00 2667648  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分09秒   999    109136   43.00   14.00    0.00    0.00   57.00     1      6.00      0.00 2667136  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分10秒   999    109136   42.00   14.00    0.00    0.00   56.00     1     23.00      0.00 2667648  117300   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分11秒   999    109136   43.00   13.00    0.00    0.00   56.00     1     82.00      0.00 2667648  117556   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10时10分12秒   999    109136   42.00   14.00    0.00    0.00   56.00     1     57.00      0.00 2667648  117684   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
