Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分50秒   999     86783   28.00    8.00    0.00    0.00   36.00     1    842.00      0.00 2671968  118132   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分51秒   999     86783  246.00   88.00    0.00    0.00  334.00     1  53104.00      0.00 2731432  161652   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分52秒   999     86783  266.00  105.00    0.00    0.00  371.00     1  13515.00      0.00 2727024  159984   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分53秒   999     86783  266.00  101.00    0.00    0.00  367.00     1   5686.00      0.00 2725820  158872   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分54秒   999     86783  264.00  110.00    0.00    0.00  374.00     1   5066.00      0.00 2729116  160276   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分55秒   999     86783  252.00  114.00    0.00    0.00  366.00     1   3511.00      0.00 2727580  160884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分56秒   999     86783  260.00  108.00    0.00    0.00  368.00     1   3047.00      0.00 2728092  160824   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分57秒   999     86783  260.00  102.00    0.00    0.00  362.00     1   2018.00      0.00 2727612  160780   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分58秒   999     86783  253.00  113.00    0.00    0.00  366.00     1   1691.00      0.00 2727100  160720   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时57分59秒   999     86783  257.00  113.00    0.00    0.00  370.00     1   1497.00      0.00 2728492  160924   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分00秒   999     86783  261.00  103.00    0.00    0.00  364.00     1   2214.00      0.00 2727228  160788   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分01秒   999     86783  253.00  106.00    0.00    0.00  359.00     1   1538.00      0.00 2727740  160928   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分02秒   999     86783  246.00  117.00    0.00    0.00  363.00     1   1657.00      0.00 2727740  160736   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分03秒   999     86783  252.00  107.00    0.00    0.00  359.00     1   1873.00      0.00 2728764  161060   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分04秒   999     86783  249.00  114.00    0.00    0.00  363.00     1   1984.00      0.00 2727596  160804   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分05秒   999     86783  250.00  110.00    0.00    0.00  360.00     1    927.00      0.00 2727596  161244   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11时58分06秒   999     86783  251.00  110.00    0.00    0.00  361.00     1    932.00      0.00 2727868  161456   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
