Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分05秒   999     69205   13.00    4.00    0.00    0.00   17.00     3    453.00      0.00 2670992  115376   0.35  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分06秒   999     69205  213.00   79.00    0.00    0.00  292.00     3  20879.00      0.00 2714848  148308   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分07秒   999     69205  226.00  112.00    0.00    0.00  338.00     3   5727.00      0.00 2710704  148308   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分08秒   999     69205  236.00  103.00    0.00    0.00  339.00     3   2092.00      0.00 2710880  148540   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分09秒   999     69205  214.00  119.00    0.00    0.00  333.00     3   1904.00      0.00 2712320  149116   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分10秒   999     69205  235.00  100.00    0.00    0.00  335.00     3   2318.00      0.00 2713856  149760   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分11秒   999     69205  232.00  104.00    0.00    0.00  336.00     3   2124.00      0.00 2714880  150204   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分12秒   999     69205  229.00  106.00    0.00    0.00  335.00     3   1374.00      0.00 2713856  149300   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分13秒   999     69205  224.00  112.00    0.00    0.00  336.00     3   1696.00      0.00 2714880  150516   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分14秒   999     69205  233.00  105.00    0.00    0.00  338.00     3    996.00      0.00 2714272  150088   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分15秒   999     69205  221.00  109.00    0.00    0.00  330.00     3   1169.00      0.00 2714784  149660   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分16秒   999     69205  231.00  100.00    0.00    0.00  331.00     3   1454.00      0.00 2714272  149940   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分17秒   999     69205  221.00  116.00    0.00    0.00  337.00     3   1788.00      0.00 2715808  151084   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分18秒   999     69205  225.00  107.00    0.00    0.00  332.00     3    559.00      0.00 2714272  150220   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分19秒   999     69205  233.00  102.00    0.00    0.00  335.00     3   1022.00      0.00 2715808  151120   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分20秒   999     69205  219.00  113.00    0.00    0.00  332.00     3    645.00      0.00 2715808  151048   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时15分21秒   999     69205  232.00  105.00    0.00    0.00  337.00     3   1323.00      0.00 2716736  152160   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
