Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分14秒   999    135180    6.00    1.00    0.00    0.00    7.00     3    127.00      0.00 2671628  119000   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分15秒   999    135180   64.00   15.00    0.00    0.00   79.00     3    179.00      0.00 2671628  119208   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分16秒   999    135180   47.00    8.00    0.00    0.00   55.00     3     69.00      0.00 2671628  119208   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分17秒   999    135180   43.00   11.00    0.00    0.00   54.00     3     82.00      0.00 2671628  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分18秒   999    135180   38.00   15.00    0.00    0.00   53.00     3     79.00      0.00 2671628  119336   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分19秒   999    135180   42.00   12.00    0.00    0.00   54.00     3     97.00      0.00 2671188  119244   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分20秒   999    135180   42.00   12.00    0.00    0.00   54.00     3      1.00      0.00 2671188  119244   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分21秒   999    135180   46.00    9.00    0.00    0.00   55.00     3      0.00      0.00 2671188  119244   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分22秒   999    135180   43.00   11.00    0.00    0.00   54.00     3      0.00      0.00 2671188  119244   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分23秒   999    135180   43.00   11.00    0.00    0.00   54.00     3      9.00      0.00 2671188  119244   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分24秒   999    135180   42.00   13.00    0.00    0.00   55.00     3     81.00      0.00 2671188  119500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分25秒   999    135180   42.00   12.00    0.00    0.00   54.00     3      6.00      0.00 2670676  119500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分26秒   999    135180   45.00   10.00    0.00    0.00   55.00     3      0.00      0.00 2670676  119500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分27秒   999    135180   45.00    9.00    0.00    0.00   54.00     3      0.00      0.00 2670676  119500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分28秒   999    135180   45.00   10.00    0.00    0.00   55.00     3      0.00      0.00 2670676  119500   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分29秒   999    135180   43.00   13.00    0.00    0.00   56.00     3     82.00      0.00 2671700  119628   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时50分30秒   999    135180   47.00    7.00    0.00    0.00   54.00     3     16.00      0.00 2671700  119628   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
