Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分25秒   999    113051   50.00   13.00    0.00    0.00   63.00     3   1490.00      0.00 2678400  120736   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分26秒   999    113051  180.00   35.00    0.00    0.00  215.00     3  69730.00      0.00 2710588  146112   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分27秒   999    113051  182.00   39.00    0.00    0.00  221.00     3  99261.00      0.00 2723268  154496   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分28秒   999    113051  176.00   43.00    0.00    0.00  219.00     3 100217.00      0.00 2727060  157428   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分29秒   999    113051  180.00   40.00    0.00    0.00  220.00     3  94261.00      0.00 2728676  155448   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分30秒   999    113051  175.00   37.00    0.00    0.00  212.00     3  93171.00      0.00 2726800  153376   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分31秒   999    113051  178.00   35.00    0.00    0.00  213.00     3  95878.00      0.00 2721900  151096   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分32秒   999    113051  178.00   37.00    0.00    0.00  215.00     3  90424.00      0.00 2724200  153400   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02时52分33秒   999    113051  182.00   34.00    0.00    0.00  216.00     3  92744.00      0.00 2725136  154500   0.47  beam.smp

