Linux 6.6.30+ (kylin) 	2026年07月20日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分31秒   999     71385   24.00   10.00    0.00    0.00   34.00     1   1634.00      0.00 2678476  124520   0.38  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分32秒   999     71385  231.00   81.00    0.00    0.00  312.00     1  43952.00      0.00 2749100  176640   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分33秒   999     71385  251.00  122.00    0.00    0.00  373.00     1  36411.00      0.00 2738904  167812   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分34秒   999     71385  256.00  114.00    0.00    0.00  370.00     1  10189.00      0.00 2737348  166196   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分35秒   999     71385  250.00  118.00    0.00    0.00  368.00     1   7821.00      0.00 2736884  165968   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分36秒   999     71385  257.00  105.00    0.00    0.00  362.00     1   6152.00      0.00 2736644  167376   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分37秒   999     71385  260.00  101.00    0.00    0.00  361.00     1   4814.00      0.00 2734516  165808   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分38秒   999     71385  255.00  112.00    0.00    0.00  367.00     1   4123.00      0.00 2734660  166340   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分39秒   999     71385  260.00  103.00    0.00    0.00  363.00     1   4987.00      0.00 2734020  165160   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分40秒   999     71385  264.00  100.00    0.00    0.00  364.00     1   3197.00      0.00 2732452  164040   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分41秒   999     71385  261.00  101.00    0.00    0.00  362.00     1   3064.00      0.00 2732212  164868   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分42秒   999     71385  251.00  109.00    0.00    0.00  360.00     1   2492.00      0.00 2730100  163500   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分43秒   999     71385  255.00  107.00    0.00    0.00  362.00     1   2501.00      0.00 2729408  162980   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分44秒   999     71385  252.00  108.00    0.00    0.00  360.00     1   1932.00      0.00 2729552  162708   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分45秒   999     71385  244.00  116.00    0.00    0.00  360.00     1   2395.00      0.00 2729776  163396   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分46秒   999     71385  262.00  103.00    0.00    0.00  365.00     1   1222.00      0.00 2729232  164020   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时18分47秒   999     71385  260.00  102.00    0.00    0.00  362.00     1   1196.00      0.00 2728804  163724   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
