Linux 6.6.30+ (kylin) 	2026年07月18日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分39秒   999     57644   27.00    7.00    0.00    0.00   34.00     2   1093.00      0.00 2676032  121412   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分40秒   999     57644  218.00   94.00    0.00    0.00  312.00     2  18342.00      0.00 2719736  152696   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分41秒   999     57644  225.00  108.00    0.00    0.00  333.00     2   7576.00      0.00 2716748  151592   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分42秒   999     57644  233.00   92.00    0.00    0.00  325.00     2   4610.00      0.00 2715724  151016   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分43秒   999     57644  211.00  113.00    0.00    0.00  324.00     2   4280.00      0.00 2715068  150564   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分44秒   999     57644  225.00  101.00    0.00    0.00  326.00     2   4521.00      0.00 2716604  151588   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分45秒   999     57644  225.00  104.00    0.00    0.00  329.00     2   4182.00      0.00 2716092  151768   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分46秒   999     57644  213.00  114.00    0.00    0.00  327.00     2   4278.00      0.00 2718364  152560   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分47秒   999     57644  214.00  110.00    0.00    0.00  324.00     2   2456.00      0.00 2716572  151972   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分48秒   999     57644  225.00   95.00    0.00    0.00  320.00     2   3303.00      0.00 2718108  152560   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分49秒   999     57644  230.00   97.00    0.00    0.00  327.00     2   3411.00      0.00 2717596  152752   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分50秒   999     57644  213.00  106.00    0.00    0.00  319.00     2   2957.00      0.00 2718620  153408   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分51秒   999     57644  223.00   97.00    0.00    0.00  320.00     2   3338.00      0.00 2716572  151956   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分52秒   999     57644  212.00  103.00    0.00    0.00  315.00     2   3096.00      0.00 2718476  152980   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分53秒   999     57644  218.00  102.00    0.00    0.00  320.00     2   2022.00      0.00 2717964  153296   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分54秒   999     57644  224.00   98.00    0.00    0.00  322.00     2   3041.00      0.00 2719500  154452   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
16时55分55秒   999     57644  209.00  114.00    0.00    0.00  323.00     2   2767.00      0.00 2719500  154532   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
