Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分41秒   999     89400   39.00   13.00    0.00    0.00   52.00     2   1836.00      0.00 2679248  121752   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分42秒   999     89400  264.00   80.00    0.00    0.00  344.00     2  58989.00      0.00 2741612  166580   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分43秒   999     89400  279.00  102.00    0.00    0.00  381.00     2  42583.00      0.00 2731740  163272   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分44秒   999     89400  269.00  109.00    0.00    0.00  378.00     2   3025.00      0.00 2730128  162320   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分45秒   999     89400  265.00  113.00    0.00    0.00  378.00     2   2802.00      0.00 2727500  161340   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分46秒   999     89400  275.00  103.00    0.00    0.00  378.00     2   3078.00      0.00 2729212  161936   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分47秒   999     89400  267.00  111.00    0.00    0.00  378.00     2   1013.00      0.00 2728236  161412   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分48秒   999     89400  278.00  100.00    0.00    0.00  378.00     2   1722.00      0.00 2727644  161192   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分49秒   999     89400  271.00  107.00    0.00    0.00  378.00     2    720.00      0.00 2726108  159860   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分50秒   999     89400  264.00  112.00    0.00    0.00  376.00     2   1308.00      0.00 2727132  160520   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分51秒   999     89400  279.00  101.00    0.00    0.00  380.00     2    730.00      0.00 2726028  159884   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分52秒   999     89400  283.00   95.00    0.00    0.00  378.00     2    806.00      0.00 2725232  158532   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分53秒   999     89400  275.00  103.00    0.00    0.00  378.00     2    578.00      0.00 2724128  158468   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分54秒   999     89400  275.00  104.00    0.00    0.00  379.00     2    882.00      0.00 2724048  158640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分55秒   999     89400  268.00  111.00    0.00    0.00  379.00     2    417.00      0.00 2723456  157028   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分56秒   999     89400  271.00  106.00    0.00    0.00  377.00     2    961.00      0.00 2722864  157692   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
18时39分57秒   999     89400  273.00  103.00    0.00    0.00  376.00     2   2114.00      0.00 2723852  157576   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
