Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时40分56秒   999    105205   28.00    9.00    0.00    0.00   37.00     2    900.00      0.00 2672520  117908   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时40分57秒   999    105205  274.00   79.00    0.00    0.00  353.00     2  73948.00      0.00 2759988  177532   0.54  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时40分58秒   999    105205  270.00  109.00    0.00    0.00  379.00     2  32570.00      0.00 2739268  167588   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时40分59秒   999    105205  264.00  111.00    0.00    0.00  375.00     2   4707.00      0.00 2736980  167104   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分00秒   999    105205  285.00   93.00    0.00    0.00  378.00     2   4662.00      0.00 2736684  167484   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分01秒   999    105205  267.00  108.00    0.00    0.00  375.00     2   2858.00      0.00 2736364  167024   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分02秒   999    105205  274.00  104.00    0.00    0.00  378.00     2   2167.00      0.00 2735404  166012   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分03秒   999    105205  272.00  107.00    0.00    0.00  379.00     2   2487.00      0.00 2734716  165588   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分04秒   999    105205  264.00  113.00    0.00    0.00  377.00     2   1551.00      0.00 2734124  164724   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分05秒   999    105205  264.00  110.00    0.00    0.00  374.00     2    813.00      0.00 2732588  164236   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分06秒   999    105205  277.00  100.00    0.00    0.00  377.00     2   1352.00      0.00 2731852  163156   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分07秒   999    105205  269.00  107.00    0.00    0.00  376.00     2    999.00      0.00 2730748  163084   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分08秒   999    105205  273.00  103.00    0.00    0.00  376.00     2    971.00      0.00 2731180  162960   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分09秒   999    105205  269.00  108.00    0.00    0.00  377.00     2   1119.00      0.00 2728316  161668   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分10秒   999    105205  275.00  103.00    0.00    0.00  378.00     2    702.00      0.00 2726176  160324   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分11秒   999    105205  273.00  103.00    0.00    0.00  376.00     2   1458.00      0.00 2726096  160304   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
13时41分12秒   999    105205  274.00  102.00    0.00    0.00  376.00     2    649.00      0.00 2723052  159436   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
