Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分54秒   999     83413   39.00   13.00    0.00    0.00   52.00     1   1669.00      0.00 2677944  117364   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分55秒   999     83413  247.00   86.00    0.00    0.00  333.00     1  35789.00      0.00 2738912  160360   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分56秒   999     83413  267.00  109.00    0.00    0.00  376.00     1  19605.00      0.00 2729744  154508   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分57秒   999     83413  256.00  116.00    0.00    0.00  372.00     1   7442.00      0.00 2727652  154108   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分58秒   999     83413  251.00  119.00    0.00    0.00  370.00     1   4016.00      0.00 2725736  152224   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时47分59秒   999     83413  258.00  107.00    0.00    0.00  365.00     1   1650.00      0.00 2721788  152196   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分00秒   999     83413  255.00  112.00    0.00    0.00  367.00     1   2124.00      0.00 2720444  150644   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分01秒   999     83413  267.00  103.00    0.00    0.00  370.00     1   1993.00      0.00 2720200  150068   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分02秒   999     83413  264.00  100.00    0.00    0.00  364.00     1    823.00      0.00 2719688  149724   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分03秒   999     83413  252.00  117.00    0.00    0.00  369.00     1    960.00      0.00 2719176  148800   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分04秒   999     83413  254.00  116.00    0.00    0.00  370.00     1   2054.00      0.00 2721080  150220   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分05秒   999     83413  250.00  117.00    0.00    0.00  367.00     1   1390.00      0.00 2721592  150896   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分06秒   999     83413  259.00  113.00    0.00    0.00  372.00     1   1253.00      0.00 2721592  151360   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分07秒   999     83413  251.00  117.00    0.00    0.00  368.00     1   1395.00      0.00 2720568  150824   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分08秒   999     83413  264.00   99.00    0.00    0.00  363.00     1   1182.00      0.00 2720056  149620   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分09秒   999     83413  266.00  101.00    0.00    0.00  367.00     1   1312.00      0.00 2721080  151448   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08时48分10秒   999     83413  251.00  119.00    0.00    0.00  370.00     1    701.00      0.00 2720056  149632   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
