Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分14秒   999    127411   52.00   15.00    0.00    0.00   67.00     2   2832.00      0.00 2682336  126296   0.39  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分15秒   999    127411  180.00   36.00    0.00    0.00  216.00     2  61810.00      0.00 2704392  143592   0.44  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分16秒   999    127411  184.00   35.00    0.00    0.00  219.00     2  77094.00      0.00 2726208  155800   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分17秒   999    127411  179.00   36.00    0.00    0.00  215.00     2  73410.00      0.00 2726940  155756   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分18秒   999    127411  174.00   39.00    0.00    0.00  213.00     2  77765.00      0.00 2726108  156720   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分19秒   999    127411  184.00   31.00    0.00    0.00  215.00     2  81630.00      0.00 2724072  157532   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分20秒   999    127411  176.00   39.00    0.00    0.00  215.00     2  82104.00      0.00 2724236  157184   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分21秒   999    127411  178.00   34.00    0.00    0.00  212.00     2  77294.00      0.00 2719860  153648   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分22秒   999    127411  185.00   34.00    0.00    0.00  219.00     2  74790.00      0.00 2717856  154232   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分23秒   999    127411  181.00   40.00    0.00    0.00  221.00     2  79223.00      0.00 2715308  155396   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分24秒   999    127411  183.00   36.00    0.00    0.00  219.00     2  76647.00      0.00 2719456  155276   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分25秒   999    127411  181.00   40.00    0.00    0.00  221.00     2  81842.00      0.00 2725992  158664   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分26秒   999    127411  180.00   38.00    0.00    0.00  218.00     2  76118.00      0.00 2717352  155788   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分27秒   999    127411  180.00   40.00    0.00    0.00  220.00     2  84748.00      0.00 2720824  153148   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分28秒   999    127411  174.00   44.00    0.00    0.00  218.00     2  85570.00      0.00 2729996  158724   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分29秒   999    127411  180.00   35.00    0.00    0.00  215.00     2  90378.00      0.00 2724584  156684   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
19时56分30秒   999    127411  132.00   28.00    0.00    0.00  160.00     2  64436.00      0.00 2720804  155012   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
