id: q3-rate50, starting consumer #0
id: q3-rate50, starting consumer #0, channel #0
id: q3-rate50, starting consumer #1
id: q3-rate50, starting consumer #1, channel #0
id: q3-rate50, starting consumer #2
id: q3-rate50, starting consumer #2, channel #0
id: q3-rate50, starting consumer #3
id: q3-rate50, starting consumer #3, channel #0
id: q3-rate50, starting consumer #4
id: q3-rate50, starting consumer #4, channel #0
id: q3-rate50, starting consumer #5
id: q3-rate50, starting consumer #5, channel #0
id: q3-rate50, starting consumer #6
id: q3-rate50, starting consumer #6, channel #0
id: q3-rate50, starting consumer #7
id: q3-rate50, starting consumer #7, channel #0
id: q3-rate50, starting producer #0
id: q3-rate50, starting producer #0, channel #0
id: q3-rate50, starting producer #1
id: q3-rate50, starting producer #1, channel #0
id: q3-rate50, starting producer #2
id: q3-rate50, starting producer #2, channel #0
id: q3-rate50, starting producer #3
id: q3-rate50, starting producer #3, channel #0
id: q3-rate50, starting producer #4
id: q3-rate50, starting producer #4, channel #0
id: q3-rate50, starting producer #5
id: q3-rate50, starting producer #5, channel #0
id: q3-rate50, starting producer #6
id: q3-rate50, starting producer #6, channel #0
id: q3-rate50, starting producer #7
id: q3-rate50, starting producer #7, channel #0
time                        sent    confirmed       nacked     received           consumer latency            confirm latency
2026/07/17 06:30:47  24695 msg/s  24680 msg/s      0 msg/s  24682 msg/s 144/2264/6163/17516/46364/52062 µs 216/2697/6489/23594/31153/40158 µs
2026/07/17 06:30:48  24410 msg/s  24418 msg/s      0 msg/s  24420 msg/s 128/354/490/863/2076/5091 µs 244/559/706/1076/2121/8843 µs
2026/07/17 06:30:49  24399 msg/s  24385 msg/s      0 msg/s  24384 msg/s 110/433/594/811/936/1897 µs 225/668/801/963/1120/1874 µs
2026/07/17 06:30:50  24410 msg/s  24416 msg/s      0 msg/s  24417 msg/s 120/372/544/827/1553/5750 µs 213/597/757/980/1389/5764 µs
2026/07/17 06:30:51  24387 msg/s  24377 msg/s      0 msg/s  24392 msg/s 109/464/638/834/1008/1523 µs 250/707/823/1021/1296/1989 µs
2026/07/17 06:30:52  24390 msg/s  24406 msg/s      0 msg/s  24393 msg/s 122/426/620/836/992/4606 µs 220/668/816/976/1500/4543 µs
2026/07/17 06:30:53  24417 msg/s  24402 msg/s      0 msg/s  24405 msg/s 115/369/548/771/912/1771 µs 226/618/765/954/1235/1710 µs
2026/07/17 06:30:54  24418 msg/s  24417 msg/s      0 msg/s  24415 msg/s 112/479/638/837/1162/4513 µs 227/700/822/986/1376/4460 µs
2026/07/17 06:30:55  24375 msg/s  24398 msg/s      0 msg/s  24393 msg/s 121/512/670/848/975/1704 µs 229/738/859/1020/1317/3023 µs
2026/07/17 06:30:56  24431 msg/s  24405 msg/s      0 msg/s  24408 msg/s 112/468/641/816/982/2741 µs 228/719/831/1026/1689/3085 µs
2026/07/17 06:30:57  24376 msg/s  24404 msg/s      0 msg/s  24399 msg/s 113/443/648/930/2030/16201 µs 267/700/820/1042/1978/8384 µs
2026/07/17 06:30:58  24420 msg/s  24406 msg/s      0 msg/s  24413 msg/s 111/420/590/806/942/4049 µs 215/650/772/960/1275/4320 µs
2026/07/17 06:30:59  24407 msg/s  24419 msg/s      0 msg/s  24414 msg/s 125/471/640/843/936/4390 µs 261/703/823/1000/1638/2997 µs
2026/07/17 06:31:00  24428 msg/s  24401 msg/s      0 msg/s  24406 msg/s 134/527/684/862/976/1997 µs 297/761/866/999/1133/2724 µs
2026/07/17 06:31:01  24385 msg/s  24401 msg/s      0 msg/s  24400 msg/s 117/398/570/803/1093/3393 µs 218/656/777/967/1245/4804 µs
2026/07/17 06:31:02  24419 msg/s  24407 msg/s      0 msg/s  24410 msg/s 101/423/600/806/905/973 µs 253/670/812/977/1090/1448 µs
2026/07/17 06:31:03  24383 msg/s  24390 msg/s      0 msg/s  24389 msg/s 117/472/625/835/971/2213 µs 223/693/826/1000/1676/2921 µs
2026/07/17 06:31:04  24415 msg/s  24408 msg/s      0 msg/s  24411 msg/s 126/549/693/864/1053/3123 µs 261/754/853/1001/1479/3794 µs
2026/07/17 06:31:05  24385 msg/s  24399 msg/s      0 msg/s  24398 msg/s 129/530/680/849/1033/3277 µs 313/755/860/1007/1390/5716 µs
2026/07/17 06:31:06  24423 msg/s  24409 msg/s      0 msg/s  24408 msg/s 133/552/702/866/966/1578 µs 314/752/854/985/1092/1821 µs
2026/07/17 06:31:07  24392 msg/s  24405 msg/s      0 msg/s  24396 msg/s 138/524/694/858/943/3511 µs 283/750/853/995/1221/5189 µs
2026/07/17 06:31:08  24423 msg/s  24406 msg/s      0 msg/s  24406 msg/s 131/538/695/852/966/1331 µs 282/765/866/1001/1184/1744 µs
2026/07/17 06:31:09  24379 msg/s  24392 msg/s      0 msg/s  24394 msg/s 131/545/688/883/1789/4393 µs 299/752/861/1027/2467/5256 µs
2026/07/17 06:31:10  24407 msg/s  24411 msg/s      0 msg/s  24416 msg/s 120/511/678/862/1002/1803 µs 235/761/857/1003/1286/2526 µs
2026/07/17 06:31:11  24391 msg/s  24396 msg/s      0 msg/s  24389 msg/s 112/440/615/830/946/1064 µs 244/698/821/974/1166/1728 µs
2026/07/17 06:31:12  24422 msg/s  24402 msg/s      0 msg/s  24409 msg/s 117/424/603/874/1592/18098 µs 203/677/811/1029/2059/17651 µs
2026/07/17 06:31:13  24381 msg/s  24405 msg/s      0 msg/s  24398 msg/s 137/515/675/854/952/1968 µs 253/730/855/1014/1235/1969 µs
2026/07/17 06:31:14  24426 msg/s  24401 msg/s      0 msg/s  24415 msg/s 129/486/667/855/1174/2773 µs 228/737/850/1014/1751/2205 µs
2026/07/17 06:31:15  24392 msg/s  24392 msg/s      0 msg/s  24379 msg/s 135/529/678/858/957/1372 µs 295/770/869/1007/1297/2038 µs
2026/07/17 06:31:16  24416 msg/s  24416 msg/s      0 msg/s  24425 msg/s 122/527/667/838/1000/4935 µs 282/734/842/1006/1683/4903 µs
2026/07/17 06:31:17  24378 msg/s  24398 msg/s      0 msg/s  24396 msg/s 133/524/681/843/986/2121 µs 287/750/842/986/1220/2704 µs
2026/07/17 06:31:18  24430 msg/s  24410 msg/s      0 msg/s  24402 msg/s 118/513/684/841/1194/2224 µs 277/758/855/983/1357/3882 µs
2026/07/17 06:31:19  24370 msg/s  24394 msg/s      0 msg/s  24394 msg/s 120/505/672/857/924/1067 µs 273/741/843/989/1121/1743 µs
2026/07/17 06:31:20  24412 msg/s  24413 msg/s      0 msg/s  24414 msg/s 117/502/654/824/923/2630 µs 228/718/831/981/1161/1881 µs
2026/07/17 06:31:21  24410 msg/s  24384 msg/s      0 msg/s  24385 msg/s 123/489/663/845/945/1231 µs 268/733/843/1002/1153/2099 µs
2026/07/17 06:31:22  24405 msg/s  24409 msg/s      0 msg/s  24413 msg/s 124/465/648/835/950/1582 µs 235/713/845/984/1104/1953 µs
2026/07/17 06:31:23  24390 msg/s  24403 msg/s      0 msg/s  24397 msg/s 128/551/700/879/1447/4668 µs 313/767/867/1021/1915/4661 µs
2026/07/17 06:31:24  24406 msg/s  24411 msg/s      0 msg/s  24414 msg/s 116/434/594/808/931/2007 µs 223/686/816/978/1122/1907 µs
2026/07/17 06:31:25  24402 msg/s  24388 msg/s      0 msg/s  24394 msg/s 128/488/649/825/926/1022 µs 227/727/838/998/1125/1676 µs
