Linux 6.6.30+ (kylin) 	2026年07月16日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分54秒   999     81693    3.00    1.00    0.00    0.00    4.00     0    222.00      0.00 2670916  117744   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分55秒   999     81693  243.00   69.00    0.00    0.00  312.00     0  47527.00      0.00 2724672  157988   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分56秒   999     81693  270.00  105.00    0.00    0.00  375.00     0  33571.00      0.00 2725276  159640   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分57秒   999     81693  269.00  105.00    0.00    0.00  374.00     0   7120.00      0.00 2724976  159840   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分58秒   999     81693  252.00  113.00    0.00    0.00  365.00     0   4478.00      0.00 2723516  159168   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时54分59秒   999     81693  273.00  101.00    0.00    0.00  374.00     0   4006.00      0.00 2724172  160048   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分00秒   999     81693  274.00   96.00    0.00    0.00  370.00     0   3240.00      0.00 2724160  159800   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分01秒   999     81693  259.00  112.00    0.00    0.00  371.00     0   2063.00      0.00 2722112  159080   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分02秒   999     81693  250.00  120.00    0.00    0.00  370.00     0   1545.00      0.00 2722768  159712   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分03秒   999     81693  271.00   97.00    0.00    0.00  368.00     0   1539.00      0.00 2719768  158948   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分04秒   999     81693  249.00  116.00    0.00    0.00  365.00     0   1285.00      0.00 2718648  157828   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分05秒   999     81693  258.00  108.00    0.00    0.00  366.00     0   1081.00      0.00 2720552  158876   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分06秒   999     81693  254.00  112.00    0.00    0.00  366.00     0    751.00      0.00 2719528  158404   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分07秒   999     81693  253.00  118.00    0.00    0.00  371.00     0   1147.00      0.00 2720920  159152   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分08秒   999     81693  261.00  106.00    0.00    0.00  367.00     0   1161.00      0.00 2719896  158852   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分09秒   999     81693  262.00  101.00    0.00    0.00  363.00     0    515.00      0.00 2719384  158660   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
15时55分10秒   999     81693  252.00  112.00    0.00    0.00  364.00     0    645.00      0.00 2720408  158864   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
