Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分09秒   999    100823    4.00    0.00    0.00    0.00    4.00     3    234.00      0.00 2670748  120544   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分10秒   999    100823  255.00   70.00    0.00    0.00  325.00     3  61743.00      0.00 2742168  169772   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分11秒   999    100823  267.00  107.00    0.00    0.00  374.00     3  23186.00      0.00 2744232  168884   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分12秒   999    100823  255.00  117.00    0.00    0.00  372.00     3   6328.00      0.00 2741720  167068   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分13秒   999    100823  259.00  107.00    0.00    0.00  366.00     3   3719.00      0.00 2740184  167368   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分14秒   999    100823  251.00  118.00    0.00    0.00  369.00     3   3243.00      0.00 2741384  168788   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分15秒   999    100823  266.00  101.00    0.00    0.00  367.00     3   2498.00      0.00 2741416  167880   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分16秒   999    100823  257.00  116.00    0.00    0.00  373.00     3   2034.00      0.00 2740904  168212   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分17秒   999    100823  247.00  117.00    0.00    0.00  364.00     3   1701.00      0.00 2741748  169032   0.52  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分18秒   999    100823  249.00  117.00    0.00    0.00  366.00     3   1375.00      0.00 2737172  165340   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分19秒   999    100823  257.00  112.00    0.00    0.00  369.00     3   1208.00      0.00 2737364  165288   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分20秒   999    100823  255.00  110.00    0.00    0.00  365.00     3    940.00      0.00 2735588  165556   0.51  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分21秒   999    100823  252.00  113.00    0.00    0.00  365.00     3    535.00      0.00 2734484  164792   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分22秒   999    100823  252.00  115.00    0.00    0.00  367.00     3   1132.00      0.00 2734676  164736   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分23秒   999    100823  248.00  116.00    0.00    0.00  364.00     3    622.00      0.00 2734084  164116   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分24秒   999    100823  256.00  109.00    0.00    0.00  365.00     3    921.00      0.00 2732980  163036   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时29分25秒   999    100823  256.00  111.00    0.00    0.00  367.00     3    905.00      0.00 2730468  162908   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
