Linux 6.6.30+ (kylin) 	2026年07月15日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分04秒   999     62348   35.00   10.00    0.00    0.00   45.00     1   1561.00      0.00 2677928  118960   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分05秒   999     62348  220.00   89.00    0.00    0.00  309.00     1  22117.00      0.00 2728028  155804   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分06秒   999     62348  238.00   96.00    0.00    0.00  334.00     1   5402.00      0.00 2727412  154204   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分07秒   999     62348  228.00  106.00    0.00    0.00  334.00     1   5569.00      0.00 2725504  153312   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分08秒   999     62348  215.00  117.00    0.00    0.00  332.00     1   3944.00      0.00 2721992  153320   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分09秒   999     62348  220.00  108.00    0.00    0.00  328.00     1   4388.00      0.00 2719720  152584   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分10秒   999     62348  221.00  106.00    0.00    0.00  327.00     1   3225.00      0.00 2720264  152536   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分11秒   999     62348  227.00  105.00    0.00    0.00  332.00     1   3387.00      0.00 2720412  152656   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分12秒   999     62348  222.00  105.00    0.00    0.00  327.00     1   2988.00      0.00 2720412  151548   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分13秒   999     62348  233.00   84.00    0.00    0.00  317.00     1   2848.00      0.00 2720780  153340   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分14秒   999     62348  230.00   94.00    0.00    0.00  324.00     1   2519.00      0.00 2720684  152428   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分15秒   999     62348  221.00  107.00    0.00    0.00  328.00     1   1889.00      0.00 2722220  153756   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分16秒   999     62348  229.00   98.00    0.00    0.00  327.00     1   2071.00      0.00 2721612  153740   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分17秒   999     62348  221.00  105.00    0.00    0.00  326.00     1   2260.00      0.00 2721356  154580   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分18秒   999     62348  214.00  112.00    0.00    0.00  326.00     1   1929.00      0.00 2721116  154244   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分19秒   999     62348  220.00  107.00    0.00    0.00  327.00     1   1244.00      0.00 2720348  152924   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
17时34分20秒   999     62348  222.00  102.00    0.00    0.00  324.00     1   1455.00      0.00 2720860  153240   0.47  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
