Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分50秒   999    105677   15.00    2.00    0.00    0.00   17.00     1    782.00      0.00 2678652  120656   0.37  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分51秒   999    105677  219.00   82.00    0.00    0.00  301.00     1  36981.00      0.00 2737636  162476   0.50  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分52秒   999    105677  258.00  112.00    0.00    0.00  370.00     1  38324.00      0.00 2732460  160480   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分53秒   999    105677  253.00  114.00    0.00    0.00  367.00     1   9223.00      0.00 2730308  159240   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分54秒   999    105677  276.00   98.00    0.00    0.00  374.00     1   5569.00      0.00 2731652  160532   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分55秒   999    105677  258.00  109.00    0.00    0.00  367.00     1   2970.00      0.00 2730676  160624   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分56秒   999    105677  259.00  109.00    0.00    0.00  368.00     1   1188.00      0.00 2729940  159120   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分57秒   999    105677  260.00  105.00    0.00    0.00  365.00     1   1317.00      0.00 2726284  158008   0.49  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分58秒   999    105677  245.00  122.00    0.00    0.00  367.00     1   1047.00      0.00 2725180  156316   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时16分59秒   999    105677  252.00  115.00    0.00    0.00  367.00     1   1282.00      0.00 2725548  157068   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分00秒   999    105677  257.00  108.00    0.00    0.00  365.00     1   1107.00      0.00 2726060  157212   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分01秒   999    105677  250.00  118.00    0.00    0.00  368.00     1   1066.00      0.00 2725548  157208   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分02秒   999    105677  259.00  110.00    0.00    0.00  369.00     1    928.00      0.00 2726060  157408   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分03秒   999    105677  263.00  105.00    0.00    0.00  368.00     1    700.00      0.00 2725548  157056   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分04秒   999    105677  254.00  110.00    0.00    0.00  364.00     1    986.00      0.00 2726332  157536   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分05秒   999    105677  258.00  108.00    0.00    0.00  366.00     1    671.00      0.00 2725820  157532   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
23时17分06秒   999    105677  254.00  110.00    0.00    0.00  364.00     1    559.00      0.00 2725676  157380   0.48  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
