Linux 6.6.30+ (kylin) 	2026年07月17日 	_aarch64_	(8 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分33秒   999     94580    3.00    1.00    0.00    0.00    4.00     1    284.00      0.00 2670332  117608   0.36  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分34秒   999     94580  211.00   80.00    0.00    0.00  291.00     1  32683.00      0.00 2715624  149736   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分35秒   999     94580  230.00  104.00    0.00    0.00  334.00     1   7577.00      0.00 2710816  147404   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分36秒   999     94580  215.84  105.94    0.00    0.00  321.78     1   5386.14      0.00 2711440  147832   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分37秒   999     94580  230.00   97.00    0.00    0.00  327.00     1   4587.00      0.00 2710528  146964   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分38秒   999     94580  220.00  105.00    0.00    0.00  325.00     1   3986.00      0.00 2712064  148560   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分39秒   999     94580  222.00  108.00    0.00    0.00  330.00     1   3132.00      0.00 2711920  147676   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分40秒   999     94580  230.00   99.00    0.00    0.00  329.00     1   2655.00      0.00 2712800  149464   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分41秒   999     94580  214.00  111.00    0.00    0.00  325.00     1   2603.00      0.00 2712288  148748   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分42秒   999     94580  229.00   98.00    0.00    0.00  327.00     1   2267.00      0.00 2711920  148532   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分43秒   999     94580  223.00  102.00    0.00    0.00  325.00     1   1655.00      0.00 2711040  148352   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分44秒   999     94580  224.00   97.00    0.00    0.00  321.00     1   1599.00      0.00 2710528  148556   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分45秒   999     94580  227.00   96.00    0.00    0.00  323.00     1   1612.00      0.00 2711192  148840   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分46秒   999     94580  223.00   97.00    0.00    0.00  320.00     1   1666.00      0.00 2711976  149080   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分47秒   999     94580  212.00  109.00    0.00    0.00  321.00     1   1110.00      0.00 2709416  147780   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分48秒   999     94580  223.00   98.00    0.00    0.00  321.00     1   1981.00      0.00 2710952  148584   0.45  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
00时04分49秒   999     94580  220.00   98.00    0.00    0.00  318.00     1   1359.00      0.00 2711464  149852   0.46  beam.smp

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
